year,material,commodity,origin_region,destination_region,x0_kt,x1_kt,x_final_kt,residual_export_kt,residual_import_need_kt,pass_id
1995,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,0.0,0
1995,nickel,concentrates,China,RoW,483.06224999999995,483.06224999999995,483.06224999999995,0.0,0.0,0
1995,nickel,concentrates,EU27,China,6.9375,6.9375,6.9375,0.0,0.0,0
1995,nickel,concentrates,EU27,EU27,15375.5132,15375.5132,15375.5132,0.0,0.0,0
1995,nickel,concentrates,EU27,RoW,51210.645350000006,51210.645350000006,51210.645350000006,0.0,0.0,0
1995,nickel,concentrates,RoW,China,116.0289,116.0289,116.0289,0.0,0.0,0
1995,nickel,concentrates,RoW,EU27,148878.9348,148878.9348,148878.9348,0.0,0.0,0
1995,nickel,concentrates,RoW,RoW,4857522.7089,4857522.7089,4857522.7089,0.0,0.0,0
1995,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,0.0,1
1995,nickel,concentrates,China,RoW,0.0,0.0,483.06224999999995,0.0,0.0,1
1995,nickel,concentrates,EU27,China,0.0,0.0,6.9375,0.0,0.0,1
1995,nickel,concentrates,EU27,EU27,0.0,0.0,15375.5132,0.0,0.0,1
1995,nickel,concentrates,EU27,RoW,0.0,0.0,51210.645350000006,0.0,0.0,1
1995,nickel,concentrates,RoW,China,0.0,0.0,116.0289,0.0,0.0,1
1995,nickel,concentrates,RoW,EU27,0.0,0.0,148878.9348,0.0,0.0,1
1995,nickel,concentrates,RoW,RoW,0.0,0.0,4857522.7089,0.0,0.0,1
1995,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,nickel,refined_metal,China,EU27,145.448,145.448,145.448,0.0,0.0,0
1995,nickel,refined_metal,China,RoW,7445.030750000001,7445.030750000001,7445.030750000001,0.0,0.0,0
1995,nickel,refined_metal,EU27,China,68.0335,68.0335,68.0335,0.0,0.0,0
1995,nickel,refined_metal,EU27,EU27,42797.537800000006,42797.537800000006,42797.537800000006,0.0,0.0,0
1995,nickel,refined_metal,EU27,RoW,31682.27565,31682.27565,31682.27565,0.0,0.0,0
1995,nickel,refined_metal,RoW,China,2207.6641,2207.6641,2207.6641,0.0,0.0,0
1995,nickel,refined_metal,RoW,EU27,258288.9772,258288.9772,258288.9772,0.0,0.0,0
1995,nickel,refined_metal,RoW,RoW,509190.4561,509190.4561,509190.4561,0.0,0.0,0
1995,nickel,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,nickel,refined_metal,China,EU27,0.0,0.0,145.448,0.0,0.0,1
1995,nickel,refined_metal,China,RoW,0.0,0.0,7445.030750000001,0.0,0.0,1
1995,nickel,refined_metal,EU27,China,0.0,0.0,68.0335,0.0,0.0,1
1995,nickel,refined_metal,EU27,EU27,0.0,0.0,42797.537800000006,0.0,0.0,1
1995,nickel,refined_metal,EU27,RoW,0.0,0.0,31682.27565,0.0,0.0,1
1995,nickel,refined_metal,RoW,China,0.0,0.0,2207.6641,0.0,0.0,1
1995,nickel,refined_metal,RoW,EU27,0.0,0.0,258288.9772,0.0,0.0,1
1995,nickel,refined_metal,RoW,RoW,0.0,0.0,509190.4561,0.0,0.0,1
1995,nickel,scrap,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,nickel,scrap,China,EU27,26.398000000000003,26.398000000000003,26.398000000000003,0.0,0.0,0
1995,nickel,scrap,China,RoW,770.5360000000001,770.5360000000001,770.5360000000001,0.0,0.0,0
1995,nickel,scrap,EU27,China,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0
1995,nickel,scrap,EU27,EU27,42553.651000000005,42553.651000000005,42553.651000000005,0.0,0.0,0
1995,nickel,scrap,EU27,RoW,8043.744,8043.744,8043.744,0.0,0.0,0
1995,nickel,scrap,RoW,China,567.57,567.57,567.57,0.0,0.0,0
1995,nickel,scrap,RoW,EU27,19180.928999999996,19180.928999999996,19180.928999999996,0.0,0.0,0
1995,nickel,scrap,RoW,RoW,44274.637,44274.637,44274.637,0.0,0.0,0
1995,nickel,scrap,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,nickel,scrap,China,EU27,0.0,0.0,26.398000000000003,0.0,0.0,1
1995,nickel,scrap,China,RoW,0.0,0.0,770.5360000000001,0.0,0.0,1
1995,nickel,scrap,EU27,China,0.0,0.0,0.9999999999999999,0.0,0.0,1
1995,nickel,scrap,EU27,EU27,0.0,0.0,42553.651000000005,0.0,0.0,1
1995,nickel,scrap,EU27,RoW,0.0,0.0,8043.744,0.0,0.0,1
1995,nickel,scrap,RoW,China,0.0,0.0,567.57,0.0,0.0,1
1995,nickel,scrap,RoW,EU27,0.0,0.0,19180.928999999996,0.0,0.0,1
1995,nickel,scrap,RoW,RoW,0.0,0.0,44274.637,0.0,0.0,1
1995,tin,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,tin,concentrates,China,EU27,0.0,0.0,0.0,0.0,0.0,0
1995,tin,concentrates,China,RoW,2820.069,2820.069,2820.069,0.0,0.0,0
1995,tin,concentrates,EU27,China,0.0,0.0,0.0,0.0,0.0,0
1995,tin,concentrates,EU27,EU27,632.7330000000001,632.7330000000001,632.7330000000001,0.0,0.0,0
1995,tin,concentrates,EU27,RoW,10016.431,10016.431,10016.431,0.0,0.0,0
1995,tin,concentrates,RoW,China,110.73400000000001,110.73400000000001,110.73400000000001,0.0,0.0,0
1995,tin,concentrates,RoW,EU27,2569.484,2569.484,2569.484,0.0,0.0,0
1995,tin,concentrates,RoW,RoW,149140.23599999998,149140.23599999998,149140.23599999998,0.0,0.0,0
1995,tin,concentrates,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,tin,concentrates,China,EU27,0.0,0.0,0.0,0.0,0.0,1
1995,tin,concentrates,China,RoW,0.0,0.0,2820.069,0.0,0.0,1
1995,tin,concentrates,EU27,China,0.0,0.0,0.0,0.0,0.0,1
1995,tin,concentrates,EU27,EU27,0.0,0.0,632.7330000000001,0.0,0.0,1
1995,tin,concentrates,EU27,RoW,0.0,0.0,10016.431,0.0,0.0,1
1995,tin,concentrates,RoW,China,0.0,0.0,110.73400000000001,0.0,0.0,1
1995,tin,concentrates,RoW,EU27,0.0,0.0,2569.484,0.0,0.0,1
1995,tin,concentrates,RoW,RoW,0.0,0.0,149140.23599999998,0.0,0.0,1
1995,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,tin,refined_metal,China,EU27,21185.845,21185.845,21185.845,0.0,0.0,0
1995,tin,refined_metal,China,RoW,45613.856,45613.856,45613.856,0.0,0.0,0
1995,tin,refined_metal,EU27,China,32.549,32.549,32.549,0.0,0.0,0
1995,tin,refined_metal,EU27,EU27,18132.945,18132.945,18132.945,0.0,0.0,0
1995,tin,refined_metal,EU27,RoW,5760.054,5760.054,5760.054,0.0,0.0,0
1995,tin,refined_metal,RoW,China,6739.594,6739.594,6739.594,0.0,0.0,0
1995,tin,refined_metal,RoW,EU27,39279.633,39279.633,39279.633,0.0,0.0,0
1995,tin,refined_metal,RoW,RoW,172946.765,172946.765,172946.765,0.0,0.0,0
1995,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,tin,refined_metal,China,EU27,0.0,0.0,21185.845,0.0,0.0,1
1995,tin,refined_metal,China,RoW,0.0,0.0,45613.856,0.0,0.0,1
1995,tin,refined_metal,EU27,China,0.0,0.0,32.549,0.0,0.0,1
1995,tin,refined_metal,EU27,EU27,0.0,0.0,18132.945,0.0,0.0,1
1995,tin,refined_metal,EU27,RoW,0.0,0.0,5760.054,0.0,0.0,1
1995,tin,refined_metal,RoW,China,0.0,0.0,6739.594,0.0,0.0,1
1995,tin,refined_metal,RoW,EU27,0.0,0.0,39279.633,0.0,0.0,1
1995,tin,refined_metal,RoW,RoW,0.0,0.0,172946.765,0.0,0.0,1
1995,tin,scrap,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,tin,scrap,China,EU27,1.0,1.0,1.0,0.0,0.0,0
1995,tin,scrap,China,RoW,43.041,43.041,43.041,0.0,0.0,0
1995,tin,scrap,EU27,China,147.816,147.816,147.816,0.0,0.0,0
1995,tin,scrap,EU27,EU27,4319.306,4319.306,4319.306,0.0,0.0,0
1995,tin,scrap,EU27,RoW,449.57399999999996,449.57399999999996,449.57399999999996,0.0,0.0,0
1995,tin,scrap,RoW,China,1301.312,1301.312,1301.312,0.0,0.0,0
1995,tin,scrap,RoW,EU27,1801.4270000000001,1801.4270000000001,1801.4270000000001,0.0,0.0,0
1995,tin,scrap,RoW,RoW,28262.036999999997,28262.036999999997,28262.036999999997,0.0,0.0,0
1995,tin,scrap,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,tin,scrap,China,EU27,0.0,0.0,1.0,0.0,0.0,1
1995,tin,scrap,China,RoW,0.0,0.0,43.041,0.0,0.0,1
1995,tin,scrap,EU27,China,0.0,0.0,147.816,0.0,0.0,1
1995,tin,scrap,EU27,EU27,0.0,0.0,4319.306,0.0,0.0,1
1995,tin,scrap,EU27,RoW,0.0,0.0,449.57399999999996,0.0,0.0,1
1995,tin,scrap,RoW,China,0.0,0.0,1301.312,0.0,0.0,1
1995,tin,scrap,RoW,EU27,0.0,0.0,1801.4270000000001,0.0,0.0,1
1995,tin,scrap,RoW,RoW,0.0,0.0,28262.036999999997,0.0,0.0,1
1995,zinc,concentrates,China,China,0.0,0.0,0.0,2.9103830456733704e-11,0.0,0
1995,zinc,concentrates,China,EU27,10633.2384,10633.238399999998,10633.238399999998,2.9103830456733704e-11,0.0,0
1995,zinc,concentrates,China,RoW,198745.4644,198745.46439999997,198745.46439999997,2.9103830456733704e-11,0.0,0
1995,zinc,concentrates,EU27,China,24.4887,24.488699999999998,24.488699999999998,0.0,0.0,0
1995,zinc,concentrates,EU27,EU27,921497.9537000001,921497.9537,921497.9537,0.0,0.0,0
1995,zinc,concentrates,EU27,RoW,277948.7463,277948.74629999994,277948.74629999994,0.0,0.0,0
1995,zinc,concentrates,RoW,China,90968.19060000002,90968.1906,90968.1906,0.0,0.0,0
1995,zinc,concentrates,RoW,EU27,2366321.9142000005,2366321.9142,2366321.9142,0.0,0.0,0
1995,zinc,concentrates,RoW,RoW,2724815.6680000005,2724815.668,2724815.668,0.0,0.0,0
1995,zinc,concentrates,China,China,0.0,0.0,0.0,2.9103830456733704e-11,0.0,1
1995,zinc,concentrates,China,EU27,0.0,0.0,10633.238399999998,2.9103830456733704e-11,0.0,1
1995,zinc,concentrates,China,RoW,0.0,0.0,198745.46439999997,2.9103830456733704e-11,0.0,1
1995,zinc,concentrates,EU27,China,0.0,0.0,24.488699999999998,0.0,0.0,1
1995,zinc,concentrates,EU27,EU27,0.0,0.0,921497.9537,0.0,0.0,1
1995,zinc,concentrates,EU27,RoW,0.0,0.0,277948.74629999994,0.0,0.0,1
1995,zinc,concentrates,RoW,China,0.0,0.0,90968.1906,0.0,0.0,1
1995,zinc,concentrates,RoW,EU27,0.0,0.0,2366321.9142,0.0,0.0,1
1995,zinc,concentrates,RoW,RoW,0.0,0.0,2724815.668,0.0,0.0,1
1995,zinc,refined_metal,China,China,0.0,0.0,0.0,5.820766091346741e-11,0.0,0
1995,zinc,refined_metal,China,EU27,10519.919600000003,10519.919600000003,10519.919600000003,5.820766091346741e-11,0.0,0
1995,zinc,refined_metal,China,RoW,275909.7671,275909.76709999994,275909.76709999994,5.820766091346741e-11,0.0,0
1995,zinc,refined_metal,EU27,China,512.2153000000002,512.2153000000002,512.2153000000002,0.0,0.0,0
1995,zinc,refined_metal,EU27,EU27,868013.3623,868013.3623,868013.3623,0.0,0.0,0
1995,zinc,refined_metal,EU27,RoW,420656.4687,420656.4686999999,420656.4686999999,0.0,0.0,0
1995,zinc,refined_metal,RoW,China,15112.5854,15112.5854,15112.5854,2.3283064365386963e-10,0.0,0
1995,zinc,refined_metal,RoW,EU27,317153.6323,317153.6323,317153.6323,2.3283064365386963e-10,0.0,0
1995,zinc,refined_metal,RoW,RoW,1549352.016,1549352.0159999998,1549352.0159999998,2.3283064365386963e-10,0.0,0
1995,zinc,refined_metal,China,China,0.0,0.0,0.0,5.820766091346741e-11,0.0,1
1995,zinc,refined_metal,China,EU27,0.0,0.0,10519.919600000003,5.820766091346741e-11,0.0,1
1995,zinc,refined_metal,China,RoW,0.0,0.0,275909.76709999994,5.820766091346741e-11,0.0,1
1995,zinc,refined_metal,EU27,China,0.0,0.0,512.2153000000002,0.0,0.0,1
1995,zinc,refined_metal,EU27,EU27,0.0,0.0,868013.3623,0.0,0.0,1
1995,zinc,refined_metal,EU27,RoW,0.0,0.0,420656.4686999999,0.0,0.0,1
1995,zinc,refined_metal,RoW,China,0.0,0.0,15112.5854,2.3283064365386963e-10,0.0,1
1995,zinc,refined_metal,RoW,EU27,0.0,0.0,317153.6323,2.3283064365386963e-10,0.0,1
1995,zinc,refined_metal,RoW,RoW,0.0,0.0,1549352.0159999998,2.3283064365386963e-10,0.0,1
1995,zinc,scrap,China,China,0.0,0.0,0.0,0.0,0.0,0
1995,zinc,scrap,China,EU27,35.0,35.0,35.0,0.0,0.0,0
1995,zinc,scrap,China,RoW,11034.1775,11034.1775,11034.1775,0.0,0.0,0
1995,zinc,scrap,EU27,China,6961.754,6961.754,6961.754,0.0,0.0,0
1995,zinc,scrap,EU27,EU27,164416.627,164416.627,164416.627,0.0,0.0,0
1995,zinc,scrap,EU27,RoW,89652.224,89652.224,89652.224,0.0,0.0,0
1995,zinc,scrap,RoW,China,15520.628000000002,15520.628000000002,15520.628000000002,0.0,0.0,0
1995,zinc,scrap,RoW,EU27,39233.2875,39233.2875,39233.2875,0.0,0.0,0
1995,zinc,scrap,RoW,RoW,191538.485,191538.485,191538.485,0.0,0.0,0
1995,zinc,scrap,China,China,0.0,0.0,0.0,0.0,0.0,1
1995,zinc,scrap,China,EU27,0.0,0.0,35.0,0.0,0.0,1
1995,zinc,scrap,China,RoW,0.0,0.0,11034.1775,0.0,0.0,1
1995,zinc,scrap,EU27,China,0.0,0.0,6961.754,0.0,0.0,1
1995,zinc,scrap,EU27,EU27,0.0,0.0,164416.627,0.0,0.0,1
1995,zinc,scrap,EU27,RoW,0.0,0.0,89652.224,0.0,0.0,1
1995,zinc,scrap,RoW,China,0.0,0.0,15520.628000000002,0.0,0.0,1
1995,zinc,scrap,RoW,EU27,0.0,0.0,39233.2875,0.0,0.0,1
1995,zinc,scrap,RoW,RoW,0.0,0.0,191538.485,0.0,0.0,1
1996,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,4316.377724787444,0
1996,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,20736.550265881408,0
1996,nickel,concentrates,China,RoW,53.7162,53.7162,53.7162,0.0,247041.72682183143,0
1996,nickel,concentrates,EU27,China,81.1341358676901,81.1341358676901,81.1341358676901,0.0,4316.377724787444,0
1996,nickel,concentrates,EU27,EU27,6437.533659032464,6437.533659032464,6437.533659032464,0.0,20736.550265881408,0
1996,nickel,concentrates,EU27,RoW,35882.74495509985,35882.74495509985,35882.74495509985,0.0,247041.72682183143,0
1996,nickel,concentrates,RoW,China,4006.475089344867,4006.475089344867,4006.475089344867,9.313225746154785e-10,4316.377724787444,0
1996,nickel,concentrates,RoW,EU27,187783.14897508608,187783.14897508608,187783.14897508608,9.313225746154785e-10,20736.550265881408,0
1996,nickel,concentrates,RoW,RoW,5631012.012973068,5631012.012973068,5631012.012973068,9.313225746154785e-10,247041.72682183143,0
1996,nickel,concentrates,China,China,0.0,0.0,0.0,0.0,4316.377724787443,1
1996,nickel,concentrates,China,EU27,0.0,0.0,0.0,0.0,20736.55026588138,1
1996,nickel,concentrates,China,RoW,0.0,0.0,53.7162,0.0,247041.7268218305,1
1996,nickel,concentrates,EU27,China,0.0,0.0,81.1341358676901,0.0,4316.377724787443,1
1996,nickel,concentrates,EU27,EU27,0.0,0.0,6437.533659032464,0.0,20736.55026588138,1
1996,nickel,concentrates,EU27,RoW,0.0,0.0,35882.74495509985,0.0,247041.7268218305,1
1996,nickel,concentrates,RoW,China,6.408119197479388e-13,6.408119197479388e-13,4006.4750893448672,0.0,4316.377724787443,1
1996,nickel,concentrates,RoW,EU27,3.003480054351589e-11,3.003480054351589e-11,187783.1489750861,0.0,20736.55026588138,1
1996,nickel,concentrates,RoW,RoW,9.006469621522147e-10,9.006469621522147e-10,5631012.012973069,0.0,247041.7268218305,1
1996,nickel,refined_metal,China,China,0.0,0.0,0.0,5.691075772346494,9891.402374122401,0
1996,nickel,refined_metal,China,EU27,88.57193840697467,82.88086263462819,82.88086263462819,5.691075772346494,0.0,0
1996,nickel,refined_metal,China,RoW,650.9098615930253,650.9098615930253,650.9098615930253,5.691075772346494,10129.597868020646,0
1996,nickel,refined_metal,EU27,China,146.75063213973803,146.75063213973803,146.75063213973803,3399.955870448044,9891.402374122401,0
1996,nickel,refined_metal,EU27,EU27,52914.54445344586,49514.588582997814,49514.588582997814,3399.955870448044,0.0,0
1996,nickel,refined_metal,EU27,RoW,30688.839089414407,30688.839089414407,30688.839089414407,3399.955870448044,10129.597868020646,0
1996,nickel,refined_metal,RoW,China,11820.266043737862,11820.266043737862,11820.266043737862,13547.924220922636,9891.402374122401,0
1996,nickel,refined_metal,RoW,EU27,210850.45387529023,197302.52965436756,197302.52965436756,13547.924220922636,0.0,0
1996,nickel,refined_metal,RoW,RoW,477102.58423097193,477102.58423097193,477102.58423097193,13547.924220922636,10129.597868020646,0
1996,nickel,refined_metal,China,China,0.0,0.0,0.0,2.2203463169481665,9547.685057915165,1
1996,nickel,refined_metal,China,EU27,0.0,0.0,82.88086263462819,2.2203463169481665,0.0,1
1996,nickel,refined_metal,China,RoW,5.691075772346494,3.4707294553983763,654.3805910484236,2.2203463169481665,0.0,1
1996,nickel,refined_metal,EU27,China,16.180837718394585,16.180837718394585,162.93146985813263,1320.163837531276,9547.685057915165,1
1996,nickel,refined_metal,EU27,EU27,0.0,0.0,49514.588582997814,1320.163837531276,0.0,1
1996,nickel,refined_metal,EU27,RoW,3383.7750327296494,2063.611195198364,32752.450284612773,1320.163837531276,0.0,1
1996,nickel,refined_metal,RoW,China,327.5364784888415,327.5364784888415,12147.802522226702,5157.871799066896,9547.685057915165,1
1996,nickel,refined_metal,RoW,EU27,0.0,0.0,197302.52965436756,5157.871799066896,0.0,1
1996,nickel,refined_metal,RoW,RoW,13220.387742433793,8062.515943366884,485165.1001743388,5157.871799066896,0.0,1
1996,nickel,scrap,China,China,0.0,0.0,0.0,0.01712264349308157,0.0,0
1996,nickel,scrap,China,EU27,2.638445210017392,2.621322566524291,2.621322566524291,0.01712264349308157,0.0,0
1996,nickel,scrap,China,RoW,156.66655478998263,156.66655478998263,156.66655478998263,0.01712264349308157,2684.049786078751,0
1996,nickel,scrap,EU27,China,2.294550785652391,1.378134200796608,1.378134200796608,150.0984113593404,0.0,0
1996,nickel,scrap,EU27,EU27,22987.60233442764,22838.420339653156,22838.420339653156,150.0984113593404,0.0,0
1996,nickel,scrap,EU27,RoW,6817.697114786703,6817.697114786703,6817.697114786703,150.0984113593404,2684.049786078751,0
1996,nickel,scrap,RoW,China,440.104374444763,264.33186579920346,264.33186579920346,320.0445020759071,0.0,0
1996,nickel,scrap,RoW,EU27,22231.01533121068,22086.743337780328,22086.743337780328,320.0445020759071,0.0,0
1996,nickel,scrap,RoW,RoW,47993.68554434457,47993.68554434457,47993.68554434457,320.0445020759071,2684.049786078751,0
1996,nickel,scrap,China,China,0.0,0.0,0.0,0.0,0.0,1
1996,nickel,scrap,China,EU27,0.0,0.0,2.621322566524291,0.0,0.0,1
1996,nickel,scrap,China,RoW,0.01712264349308157,0.01712264349308157,156.6836774334757,0.0,2213.8897500000094,1
1996,nickel,scrap,EU27,China,0.0,0.0,1.378134200796608,0.0,0.0,1
1996,nickel,scrap,EU27,EU27,0.0,0.0,22838.420339653156,0.0,0.0,1
1996,nickel,scrap,EU27,RoW,150.0984113593404,150.0984113593404,6967.795526146044,0.0,2213.8897500000094,1
1996,nickel,scrap,RoW,China,0.0,0.0,264.33186579920346,0.0,0.0,1
1996,nickel,scrap,RoW,EU27,0.0,0.0,22086.743337780328,0.0,0.0,1
1996,nickel,scrap,RoW,RoW,320.0445020759071,320.0445020759071,48313.730046420475,0.0,2213.8897500000094,1
1996,tin,concentrates,China,China,0.0,0.0,0.0,454.741341314344,182.79137489798438,0
1996,tin,concentrates,China,EU27,9.07988177455932,9.07988177455932,9.07988177455932,454.741341314344,55147.60311851695,0
1996,tin,concentrates,China,RoW,4592.1363682254405,4137.3950269110965,4137.3950269110965,454.741341314344,0.0,0
1996,tin,concentrates,EU27,China,0.0,0.0,0.0,1081.1212993015415,182.79137489798438,0
1996,tin,concentrates,EU27,EU27,1006.825011899621,1006.825011899621,1006.825011899621,1081.1212993015415,55147.60311851695,0
1996,tin,concentrates,EU27,RoW,10917.53923810038,9836.417938798839,9836.417938798839,1081.1212993015415,0.0,0
1996,tin,concentrates,RoW,China,308.28962510201563,308.28962510201563,308.28962510201563,20050.19160279908,182.79137489798438,0
1996,tin,concentrates,RoW,EU27,47215.02298780887,47215.02298780887,47215.02298780887,20050.19160279908,55147.60311851695,0
1996,tin,concentrates,RoW,RoW,202473.8146370891,182423.62303429004,182423.62303429004,20050.19160279908,0.0,0
1996,tin,concentrates,China,China,0.0,0.0,0.0,0.0,52.72329435826174,1
1996,tin,concentrates,China,EU27,454.741341314344,454.741341314344,463.82122308890337,0.0,33691.616955641715,1
1996,tin,concentrates,China,RoW,0.0,0.0,4137.3950269110965,0.0,0.0,1
1996,tin,concentrates,EU27,China,0.0,0.0,0.0,0.0,52.72329435826174,1
1996,tin,concentrates,EU27,EU27,1081.1212993015415,1081.1212993015415,2087.9463112011626,0.0,33691.616955641715,1
1996,tin,concentrates,EU27,RoW,0.0,0.0,9836.417938798839,0.0,0.0,1
1996,tin,concentrates,RoW,China,130.06808053972264,130.06808053972264,438.3577056417383,0.0,52.72329435826174,1
1996,tin,concentrates,RoW,EU27,19920.123522259357,19920.123522259357,67135.14651006823,0.0,33691.616955641715,1
1996,tin,concentrates,RoW,RoW,0.0,0.0,182423.62303429004,0.0,0.0,1
1996,tin,refined_metal,China,China,0.0,0.0,0.0,7.275957614183426e-12,430.4203879795605,0
1996,tin,refined_metal,China,EU27,18206.63732894332,18206.63732894332,18206.63732894332,7.275957614183426e-12,2983.330108364491,0
1996,tin,refined_metal,China,RoW,33676.292671056675,33676.292671056675,33676.292671056675,7.275957614183426e-12,990.4437536559417,0
1996,tin,refined_metal,EU27,China,29.676304586509637,29.676304586509637,29.676304586509637,0.0,430.4203879795605,0
1996,tin,refined_metal,EU27,EU27,19270.589905642188,19270.589905642188,19270.589905642188,0.0,2983.330108364491,0
1996,tin,refined_metal,EU27,RoW,5520.817039771299,5520.817039771299,5520.817039771299,0.0,990.4437536559417,0
1996,tin,refined_metal,RoW,China,7415.982307433929,7415.982307433929,7415.982307433929,0.0,430.4203879795605,0
1996,tin,refined_metal,RoW,EU27,41294.94665705,41294.94665705,41294.94665705,0.0,2983.330108364491,0
1996,tin,refined_metal,RoW,RoW,182572.11053551608,182572.11053551608,182572.11053551608,0.0,990.4437536559417,0
1996,tin,refined_metal,China,China,0.0,0.0,0.0,0.0,430.4203879795605,1
1996,tin,refined_metal,China,EU27,2.5532621519679277e-12,2.5532621519679277e-12,18206.637328943325,0.0,2983.3301083644765,1
1996,tin,refined_metal,China,RoW,4.722695462215498e-12,4.722695462215498e-12,33676.29267105668,0.0,990.4437536559417,1
1996,tin,refined_metal,EU27,China,0.0,0.0,29.676304586509637,0.0,430.4203879795605,1
1996,tin,refined_metal,EU27,EU27,0.0,0.0,19270.589905642188,0.0,2983.3301083644765,1
1996,tin,refined_metal,EU27,RoW,0.0,0.0,5520.817039771299,0.0,990.4437536559417,1
1996,tin,refined_metal,RoW,China,0.0,0.0,7415.982307433929,0.0,430.4203879795605,1
1996,tin,refined_metal,RoW,EU27,0.0,0.0,41294.94665705,0.0,2983.3301083644765,1
1996,tin,refined_metal,RoW,RoW,0.0,0.0,182572.11053551608,0.0,990.4437536559417,1
1996,tin,scrap,China,China,0.0,0.0,0.0,0.0508983751018377,0.0,0
1996,tin,scrap,China,EU27,3.7610683058521275,3.7101699307502782,3.7101699307502782,0.0508983751018377,0.0,0
1996,tin,scrap,China,RoW,65.85493169414788,65.85493169414788,65.85493169414788,0.0508983751018377,410.9300772031129,0
1996,tin,scrap,EU27,China,83.02510871324971,72.47096661886997,72.47096661886997,76.19358598810231,0.0,0
1996,tin,scrap,EU27,EU27,4850.340144423722,4784.70070053,4784.70070053,76.19358598810231,0.0,0
1996,tin,scrap,EU27,RoW,589.842246863027,589.842246863027,589.842246863027,76.19358598810231,410.9300772031129,0
1996,tin,scrap,RoW,China,869.135427062001,758.6510333811301,758.6510333811301,123.99009283990745,0.0,0
1996,tin,scrap,RoW,EU27,997.9858286982826,984.480129539249,984.480129539249,123.99009283990745,0.0,0
1996,tin,scrap,RoW,RoW,19997.366744239713,19997.366744239713,19997.366744239713,123.99009283990745,410.9300772031129,0
1996,tin,scrap,China,China,0.0,0.0,0.0,0.0,0.0,1
1996,tin,scrap,China,EU27,0.0,0.0,3.7101699307502782,0.0,0.0,1
1996,tin,scrap,China,RoW,0.0508983751018377,0.0508983751018377,65.90583006924972,0.0,210.695499999998,1
1996,tin,scrap,EU27,China,0.0,0.0,72.47096661886997,0.0,0.0,1
1996,tin,scrap,EU27,EU27,0.0,0.0,4784.70070053,0.0,0.0,1
1996,tin,scrap,EU27,RoW,76.19358598810231,76.19358598810231,666.0358328511293,0.0,210.695499999998,1
1996,tin,scrap,RoW,China,0.0,0.0,758.6510333811301,0.0,0.0,1
1996,tin,scrap,RoW,EU27,0.0,0.0,984.480129539249,0.0,0.0,1
1996,tin,scrap,RoW,RoW,123.99009283990745,123.99009283990745,20121.35683707962,0.0,210.695499999998,1
1996,zinc,concentrates,China,China,0.0,0.0,0.0,2811.822676083204,97922.38761599228,0
1996,zinc,concentrates,China,EU27,5214.992352539414,5214.992352539414,5214.992352539414,2811.822676083204,412124.5159796579,0
1996,zinc,concentrates,China,RoW,92868.9744474606,90057.1517713774,90057.1517713774,2811.822676083204,0.0,0
1996,zinc,concentrates,EU27,China,22.874794480692216,22.874794480692216,22.874794480692216,9517.46000200091,97922.38761599228,0
1996,zinc,concentrates,EU27,EU27,1546553.7609338234,1546553.7609338234,1546553.7609338234,9517.46000200091,412124.5159796579,0
1996,zinc,concentrates,EU27,RoW,314342.9908466959,304825.530844695,304825.530844695,9517.46000200091,0.0,0
1996,zinc,concentrates,RoW,China,189700.37428952707,189700.37428952707,189700.37428952707,88493.03929256648,97922.38761599228,0
1996,zinc,concentrates,RoW,EU27,2635879.6107339794,2635879.6107339794,2635879.6107339794,88493.03929256648,412124.5159796579,0
1996,zinc,concentrates,RoW,RoW,2922751.0947764944,2834258.0554839275,2834258.0554839275,88493.03929256648,0.0,0
1996,zinc,concentrates,China,China,0.0,0.0,0.0,0.0,91981.10811986245,1
1996,zinc,concentrates,China,EU27,2811.822676083204,2811.822676083204,8026.815028622618,0.0,317243.47350513656,1
1996,zinc,concentrates,China,RoW,0.0,0.0,90057.1517713774,0.0,0.0,1
1996,zinc,concentrates,EU27,China,0.14076893216575506,0.14076893216575506,23.015563412857972,0.0,91981.10811986245,1
1996,zinc,concentrates,EU27,EU27,9517.319233068743,9517.319233068743,1556071.0801668921,0.0,317243.47350513656,1
1996,zinc,concentrates,EU27,RoW,0.0,0.0,304825.530844695,0.0,0.0,1
