year,material,commodity,origin_region,destination_region,flow_kt
2001,zinc,concentrates,China,EU27,2496.4026922519297
2001,zinc,concentrates,China,RoW,19412.117207748073
2001,zinc,concentrates,EU27,China,7807.721843645852
2001,zinc,concentrates,EU27,EU27,1458636.7790946374
2001,zinc,concentrates,EU27,RoW,254207.25306171642
2001,zinc,concentrates,RoW,China,232437.3001254263
2001,zinc,concentrates,RoW,EU27,2640808.208224448
2001,zinc,concentrates,RoW,RoW,3579734.6118501266
2001,zinc,refined_metal,China,China,0.0
2001,zinc,refined_metal,China,EU27,69103.15953074921
2001,zinc,refined_metal,China,RoW,580091.4925692508
2001,zinc,refined_metal,EU27,China,3151.383491767626
2001,zinc,refined_metal,EU27,EU27,1117689.98741344
2001,zinc,refined_metal,EU27,RoW,245269.03967085792
2001,zinc,refined_metal,RoW,China,21883.031508232372
2001,zinc,refined_metal,RoW,EU27,435433.2925357912
2001,zinc,refined_metal,RoW,RoW,2017375.520459891
2001,zinc,scrap,China,China,0.0
2001,zinc,scrap,China,EU27,241.86159721967888
2001,zinc,scrap,China,RoW,2364.0519461704
2001,zinc,scrap,EU27,China,20964.496933278566
2001,zinc,scrap,EU27,EU27,245763.99645556568
2001,zinc,scrap,EU27,RoW,78856.90693049833
2001,zinc,scrap,RoW,China,42068.66840525953
2001,zinc,scrap,RoW,EU27,34988.74244721466
2001,zinc,scrap,RoW,RoW,158537.03112333128
2002,nickel,concentrates,China,China,0.0
2002,nickel,concentrates,China,EU27,25.376527939547334
2002,nickel,concentrates,China,RoW,307.44631255559506
2002,nickel,concentrates,EU27,China,1338.482508535877
2002,nickel,concentrates,EU27,EU27,4541.97574874095
2002,nickel,concentrates,EU27,RoW,27014.893400693287
2002,nickel,concentrates,RoW,China,6789.840452265541
2002,nickel,concentrates,RoW,EU27,209910.9302733195
2002,nickel,concentrates,RoW,RoW,6708803.720286752
2002,nickel,refined_metal,China,China,0.0
2002,nickel,refined_metal,China,EU27,172.21333893669194
2002,nickel,refined_metal,China,RoW,3121.779611063308
2002,nickel,refined_metal,EU27,China,567.3744750526273
2002,nickel,refined_metal,EU27,EU27,96905.4805554022
2002,nickel,refined_metal,EU27,RoW,38027.79151954515
2002,nickel,refined_metal,RoW,China,26637.738029105854
2002,nickel,refined_metal,RoW,EU27,415556.5866515026
2002,nickel,refined_metal,RoW,RoW,553743.7868693916
2002,nickel,scrap,China,China,0.0
2002,nickel,scrap,China,EU27,0.34752660395220153
2002,nickel,scrap,China,RoW,474.6294733960478
2002,nickel,scrap,EU27,China,80.49808995695254
2002,nickel,scrap,EU27,EU27,25621.439336715306
2002,nickel,scrap,EU27,RoW,13389.817573327735
2002,nickel,scrap,RoW,China,837.1979100430475
2002,nickel,scrap,RoW,EU27,18605.844136680742
2002,nickel,scrap,RoW,RoW,110599.84895327623
2002,tin,concentrates,China,China,0.0
2002,tin,concentrates,China,EU27,42.521298924501124
2002,tin,concentrates,China,RoW,1091.9788315016467
2002,tin,concentrates,EU27,China,379.0330306046851
2002,tin,concentrates,EU27,EU27,570.3379554404647
2002,tin,concentrates,EU27,RoW,2178.4043636099245
2002,tin,concentrates,RoW,China,3071.7342240801286
2002,tin,concentrates,RoW,EU27,1148.4947456350337
2002,tin,concentrates,RoW,RoW,60938.06780488843
2002,tin,refined_metal,China,China,0.0
2002,tin,refined_metal,China,EU27,18918.455844428023
2002,tin,refined_metal,China,RoW,37137.998155571986
2002,tin,refined_metal,EU27,China,163.93898214449703
2002,tin,refined_metal,EU27,EU27,17361.522345497317
2002,tin,refined_metal,EU27,RoW,6272.057672358188
2002,tin,refined_metal,RoW,China,10464.514518635007
2002,tin,refined_metal,RoW,EU27,64083.87450226278
2002,tin,refined_metal,RoW,RoW,161447.55897910224
2002,tin,scrap,China,China,0.0
2002,tin,scrap,China,EU27,14.243548969980584
2002,tin,scrap,China,RoW,68.34345103001942
2002,tin,scrap,EU27,China,0.0
2002,tin,scrap,EU27,EU27,7401.912910044887
2002,tin,scrap,EU27,RoW,592.8540899551126
2002,tin,scrap,RoW,China,981.428
2002,tin,scrap,RoW,EU27,4182.110999917996
2002,tin,scrap,RoW,RoW,32970.649459014865
2002,zinc,concentrates,China,China,0.0
2002,zinc,concentrates,China,EU27,4061.125571610015
2002,zinc,concentrates,China,RoW,14281.429528389983
2002,zinc,concentrates,EU27,China,9844.89751296957
2002,zinc,concentrates,EU27,EU27,1337125.3553284465
2002,zinc,concentrates,EU27,RoW,224115.62185858405
2002,zinc,concentrates,RoW,China,495124.0255660354
2002,zinc,concentrates,RoW,EU27,2951519.165737398
2002,zinc,concentrates,RoW,RoW,4173977.0865965676
2002,zinc,refined_metal,China,China,0.0
2002,zinc,refined_metal,China,EU27,37870.38034690027
2002,zinc,refined_metal,China,RoW,535564.2380530997
2002,zinc,refined_metal,EU27,China,5384.343713939523
2002,zinc,refined_metal,EU27,EU27,1098841.2484147795
2002,zinc,refined_metal,EU27,RoW,261888.30987128094
2002,zinc,refined_metal,RoW,China,43483.81357182684
2002,zinc,refined_metal,RoW,EU27,491864.28953832015
2002,zinc,refined_metal,RoW,RoW,2590643.7497898526
2002,zinc,scrap,China,China,0.0
2002,zinc,scrap,China,EU27,10.036986562178514
2002,zinc,scrap,China,RoW,4381.264513437822
2002,zinc,scrap,EU27,China,26106.398013332713
2002,zinc,scrap,EU27,EU27,243532.57069671105
2002,zinc,scrap,EU27,RoW,78533.22128995626
2002,zinc,scrap,RoW,China,49747.00798666729
2002,zinc,scrap,RoW,EU27,46212.98881672676
2002,zinc,scrap,RoW,RoW,253321.14719660592
2003,nickel,concentrates,China,China,0.0
2003,nickel,concentrates,China,EU27,0.9574878381511192
2003,nickel,concentrates,China,RoW,10.510212161848882
2003,nickel,concentrates,EU27,China,2490.1188331425105
2003,nickel,concentrates,EU27,EU27,5808.400520322623
2003,nickel,concentrates,EU27,RoW,34655.15489653486
2003,nickel,concentrates,RoW,China,8149.910866857489
2003,nickel,concentrates,RoW,EU27,212825.64049183924
2003,nickel,concentrates,RoW,RoW,7868334.719091302
2003,nickel,refined_metal,China,China,0.0
2003,nickel,refined_metal,China,EU27,68.44972823463864
2003,nickel,refined_metal,China,RoW,7586.490571765363
2003,nickel,refined_metal,EU27,China,663.1787304609364
2003,nickel,refined_metal,EU27,EU27,76429.49599477803
2003,nickel,refined_metal,EU27,RoW,38994.519024761044
2003,nickel,refined_metal,RoW,China,45040.85997759473
2003,nickel,refined_metal,RoW,EU27,403367.83277698734
2003,nickel,refined_metal,RoW,RoW,606095.5846954178
2003,nickel,scrap,China,China,0.0
2003,nickel,scrap,China,EU27,0.0
2003,nickel,scrap,China,RoW,474.29900000000004
2003,nickel,scrap,EU27,China,47.96885917313785
2003,nickel,scrap,EU27,EU27,25063.717462363595
2003,nickel,scrap,EU27,RoW,14222.419678463264
2003,nickel,scrap,RoW,China,643.9181408268623
2003,nickel,scrap,RoW,EU27,13244.484537636412
2003,nickel,scrap,RoW,RoW,85606.21632153673
2003,tin,concentrates,China,China,0.0
2003,tin,concentrates,China,EU27,0.614382265211961
2003,tin,concentrates,China,RoW,438.5595281734303
2003,tin,concentrates,EU27,China,498.99555681513266
2003,tin,concentrates,EU27,EU27,331.55762932425637
2003,tin,concentrates,EU27,RoW,712.660813860611
2003,tin,concentrates,RoW,China,2588.7563536235198
2003,tin,concentrates,RoW,EU27,306.58598841053174
2003,tin,concentrates,RoW,RoW,32696.790657965954
2003,tin,refined_metal,China,China,0.0
2003,tin,refined_metal,China,EU27,13079.416235926914
2003,tin,refined_metal,China,RoW,36321.670092563734
2003,tin,refined_metal,EU27,China,250.83075458684476
2003,tin,refined_metal,EU27,EU27,13224.260808084298
2003,tin,refined_metal,EU27,RoW,8682.919161569067
2003,tin,refined_metal,RoW,China,12526.222699119437
2003,tin,refined_metal,RoW,EU27,64242.25395598878
2003,tin,refined_metal,RoW,RoW,181274.1237458672
2003,tin,scrap,China,China,0.0
2003,tin,scrap,China,EU27,9.989812998794106
2003,tin,scrap,China,RoW,37.05528255895286
2003,tin,scrap,EU27,China,0.0
2003,tin,scrap,EU27,EU27,5328.567974025175
2003,tin,scrap,EU27,RoW,348.5965556120505
2003,tin,scrap,RoW,China,1480.7879379945027
2003,tin,scrap,RoW,EU27,2998.5712129760323
2003,tin,scrap,RoW,RoW,13893.618161828997
2003,zinc,concentrates,China,China,0.0
2003,zinc,concentrates,China,EU27,3570.4093618328548
2003,zinc,concentrates,China,RoW,8581.797138167145
2003,zinc,concentrates,EU27,China,10656.779833110175
2003,zinc,concentrates,EU27,EU27,1485920.742121423
2003,zinc,concentrates,EU27,RoW,224074.23204546652
2003,zinc,concentrates,RoW,China,719489.1015575468
2003,zinc,concentrates,RoW,EU27,2860890.158026087
2003,zinc,concentrates,RoW,RoW,4231297.986016367
2003,zinc,refined_metal,China,China,0.0
2003,zinc,refined_metal,China,EU27,34732.50212148753
2003,zinc,refined_metal,China,RoW,495536.424386391
2003,zinc,refined_metal,EU27,China,6238.209711441104
2003,zinc,refined_metal,EU27,EU27,1209293.7680299398
2003,zinc,refined_metal,EU27,RoW,214300.01530926075
2003,zinc,refined_metal,RoW,China,69323.27729242959
2003,zinc,refined_metal,RoW,EU27,407466.5569400235
2003,zinc,refined_metal,RoW,RoW,2309410.3491043486
2003,zinc,scrap,China,China,0.0
2003,zinc,scrap,China,EU27,19.791298694409676
2003,zinc,scrap,China,RoW,3263.0695789327524
2003,zinc,scrap,EU27,China,36682.97055937863
2003,zinc,scrap,EU27,EU27,242053.72809537436
2003,zinc,scrap,EU27,RoW,69672.87762684555
2003,zinc,scrap,RoW,China,53230.57168238226
2003,zinc,scrap,RoW,EU27,41070.77910593125
2003,zinc,scrap,RoW,RoW,216617.58179422168
2004,nickel,concentrates,China,China,0.0
2004,nickel,concentrates,China,EU27,0.4494690868714156
2004,nickel,concentrates,China,RoW,13.716980913128586
2004,nickel,concentrates,EU27,China,1177.8019452608883
2004,nickel,concentrates,EU27,EU27,4107.984099878622
2004,nickel,concentrates,EU27,RoW,12909.90860486049
2004,nickel,concentrates,RoW,China,41282.96467473735
2004,nickel,concentrates,RoW,EU27,210630.50093103453
2004,nickel,concentrates,RoW,RoW,8246504.298594229
2004,nickel,refined_metal,China,China,0.0
2004,nickel,refined_metal,China,EU27,153.17392724769795
2004,nickel,refined_metal,China,RoW,11672.887622752303
2004,nickel,refined_metal,EU27,China,933.5735913284907
2004,nickel,refined_metal,EU27,EU27,83355.4420251127
2004,nickel,refined_metal,EU27,RoW,42259.43573355883
2004,nickel,refined_metal,RoW,China,56674.70015312165
2004,nickel,refined_metal,RoW,EU27,404816.41854763957
2004,nickel,refined_metal,RoW,RoW,625645.1960992386
2004,nickel,scrap,China,China,0.0
2004,nickel,scrap,China,EU27,0.0
2004,nickel,scrap,China,RoW,555.3749015421726
2004,nickel,scrap,EU27,China,32.12536861254337
2004,nickel,scrap,EU27,EU27,24054.73665128187
2004,nickel,scrap,EU27,RoW,10768.603980105592
2004,nickel,scrap,RoW,China,702.2812651985251
2004,nickel,scrap,RoW,EU27,15457.664616449247
2004,nickel,scrap,RoW,RoW,54974.716118352226
2004,tin,concentrates,China,China,0.0
2004,tin,concentrates,China,EU27,31.586255697709248
2004,tin,concentrates,China,RoW,669.0149885369038
2004,tin,concentrates,EU27,China,815.884866385315
2004,tin,concentrates,EU27,EU27,882.729124240035
2004,tin,concentrates,EU27,RoW,931.9646851647891
2004,tin,concentrates,RoW,China,4619.375196541534
2004,tin,concentrates,RoW,EU27,563.0006200622557
2004,tin,concentrates,RoW,RoW,37437.4203262983
2004,tin,refined_metal,China,China,0.0
2004,tin,refined_metal,China,EU27,8853.911433532981
2004,tin,refined_metal,China,RoW,40714.992883706545
2004,tin,refined_metal,EU27,China,235.32252305254514
2004,tin,refined_metal,EU27,EU27,11669.659500398653
2004,tin,refined_metal,EU27,RoW,7849.342278372812
2004,tin,refined_metal,RoW,China,19171.297138751812
2004,tin,refined_metal,RoW,EU27,68945.60206606837
2004,tin,refined_metal,RoW,RoW,259815.60055175552
2004,tin,scrap,China,China,0.0
2004,tin,scrap,China,EU27,0.0003197079836441568
2004,tin,scrap,China,RoW,98.99419378200234
2004,tin,scrap,EU27,China,0.0
2004,tin,scrap,EU27,EU27,7572.275734481117
2004,tin,scrap,EU27,RoW,739.792471468589
2004,tin,scrap,RoW,China,3167.8307194396934
2004,tin,scrap,RoW,EU27,4071.202945810899
2004,tin,scrap,RoW,RoW,24472.78433474941
2004,zinc,concentrates,China,China,0.0
2004,zinc,concentrates,China,EU27,2303.500682022506
2004,zinc,concentrates,China,RoW,4912.275617977494
2004,zinc,concentrates,EU27,China,3549.113471581379
2004,zinc,concentrates,EU27,EU27,1987401.2668022455
2004,zinc,concentrates,EU27,RoW,243138.3400261731
2004,zinc,concentrates,RoW,China,609964.1658284186
2004,zinc,concentrates,RoW,EU27,2867262.732115732
2004,zinc,concentrates,RoW,RoW,3965817.9749558493
2004,zinc,refined_metal,China,China,0.0
2004,zinc,refined_metal,China,EU27,35900.67380952087
2004,zinc,refined_metal,China,RoW,346530.5233904791
2004,zinc,refined_metal,EU27,China,7167.903753946991
2004,zinc,refined_metal,EU27,EU27,1334587.737069961
2004,zinc,refined_metal,EU27,RoW,223313.602376092
2004,zinc,refined_metal,RoW,China,176244.11585437105
2004,zinc,refined_metal,RoW,EU27,470416.9836122002
2004,zinc,refined_metal,RoW,RoW,2411482.8076334284
2004,zinc,scrap,China,China,0.0
2004,zinc,scrap,China,EU27,10.603666016231275
2004,zinc,scrap,China,RoW,940.1178339837687
2004,zinc,scrap,EU27,China,46554.25515755342
2004,zinc,scrap,EU27,EU27,254327.29173803632
2004,zinc,scrap,EU27,RoW,71425.02660441029
2004,zinc,scrap,RoW,China,56246.88265627468
2004,zinc,scrap,RoW,EU27,40379.000675070434
2004,zinc,scrap,RoW,RoW,252655.26066865487
2005,nickel,concentrates,China,China,0.0
2005,nickel,concentrates,China,EU27,14.08971530208116
2005,nickel,concentrates,China,RoW,318.7518641185381
2005,nickel,concentrates,EU27,China,13685.96261112826
2005,nickel,concentrates,EU27,EU27,7516.548327950608
2005,nickel,concentrates,EU27,RoW,21960.487916622515
2005,nickel,concentrates,RoW,China,239491.4535415101
2005,nickel,concentrates,RoW,EU27,297859.7676067473
2005,nickel,concentrates,RoW,RoW,9024692.399919258
2005,nickel,refined_metal,China,China,0.0
2005,nickel,refined_metal,China,EU27,168.35667413639106
2005,nickel,refined_metal,China,RoW,11656.193072823902
2005,nickel,refined_metal,EU27,China,1747.2400262974984
2005,nickel,refined_metal,EU27,EU27,82292.09590936059
2005,nickel,refined_metal,EU27,RoW,33012.19401209416
2005,nickel,refined_metal,RoW,China,74512.36208932489
2005,nickel,refined_metal,RoW,EU27,408866.41376650304
2005,nickel,refined_metal,RoW,RoW,655254.1022150819
2005,nickel,scrap,China,China,0.0
2005,nickel,scrap,China,EU27,28.010546932527966
2005,nickel,scrap,China,RoW,555.889244731185
2005,nickel,scrap,EU27,China,229.89626039484997
2005,nickel,scrap,EU27,EU27,23287.222776665505
2005,nickel,scrap,EU27,RoW,12658.327182369025
2005,nickel,scrap,RoW,China,1391.8406613333655
2005,nickel,scrap,RoW,EU27,19275.333676401966
2005,nickel,scrap,RoW,RoW,60603.66157289979
2005,tin,concentrates,China,China,0.0
2005,tin,concentrates,China,EU27,9.126745340433484
2005,tin,concentrates,China,RoW,850.499284632966
2005,tin,concentrates,EU27,China,813.7914145769518
2005,tin,concentrates,EU27,EU27,921.737281691618
2005,tin,concentrates,EU27,RoW,1347.5351727491143
2005,tin,concentrates,RoW,China,3505.5305854230483
2005,tin,concentrates,RoW,EU27,1272.815844226243
2005,tin,concentrates,RoW,RoW,44454.96554261792
2005,tin,refined_metal,China,China,0.0
2005,tin,refined_metal,China,EU27,6979.756552994026
2005,tin,refined_metal,China,RoW,25091.49817398481
2005,tin,refined_metal,EU27,China,247.100410133715
2005,tin,refined_metal,EU27,EU27,18212.46686157445
2005,tin,refined_metal,EU27,RoW,8637.797858319725
2005,tin,refined_metal,RoW,China,24412.229134596135
2005,tin,refined_metal,RoW,EU27,68220.10158543153
2005,tin,refined_metal,RoW,RoW,280855.6529676955
2005,tin,scrap,China,China,0.0
2005,tin,scrap,China,EU27,0.00011287238813048341
2005,tin,scrap,China,RoW,48.09988712761187
2005,tin,scrap,EU27,China,0.0
2005,tin,scrap,EU27,EU27,3746.3673555133905
2005,tin,scrap,EU27,RoW,2227.1376444866096
2005,tin,scrap,RoW,China,8125.641414501603
2005,tin,scrap,RoW,EU27,2965.0725316142225
2005,tin,scrap,RoW,RoW,28132.97005388417
2005,zinc,concentrates,China,China,0.0
2005,zinc,concentrates,China,EU27,1525.7225228585007
2005,zinc,concentrates,China,RoW,4671.287777141499
2005,zinc,concentrates,EU27,China,84.09406242132341
2005,zinc,concentrates,EU27,EU27,2191050.1322005573
2005,zinc,concentrates,EU27,RoW,261288.2575370214
2005,zinc,concentrates,RoW,China,677402.7838523327
2005,zinc,concentrates,RoW,EU27,2878439.97576183
2005,zinc,concentrates,RoW,RoW,3874672.394085837
2005,zinc,refined_metal,China,China,0.0
2005,zinc,refined_metal,China,EU27,15034.512111081833
2005,zinc,refined_metal,China,RoW,199082.27614942624
2005,zinc,refined_metal,EU27,China,53626.002983115075
2005,zinc,refined_metal,EU27,EU27,1370520.5100450693
2005,zinc,refined_metal,EU27,RoW,242575.0391718156
2005,zinc,refined_metal,RoW,China,344928.1950773931
2005,zinc,refined_metal,RoW,EU27,395876.47444384906
2005,zinc,refined_metal,RoW,RoW,2379927.023778758
2005,zinc,scrap,China,China,0.0
2005,zinc,scrap,China,EU27,12.427352266121401
2005,zinc,scrap,China,RoW,1389.5046477338788
2005,zinc,scrap,EU27,China,59153.40035215547
2005,zinc,scrap,EU27,EU27,276143.8239001418
2005,zinc,scrap,EU27,RoW,79555.5307477027
2005,zinc,scrap,RoW,China,78815.0635620604
2005,zinc,scrap,RoW,EU27,58570.629316227925
2005,zinc,scrap,RoW,RoW,327550.6051217118
2006,nickel,concentrates,China,China,0.0
2006,nickel,concentrates,China,EU27,12.719911041145753
2006,nickel,concentrates,China,RoW,257.17503895885426
2006,nickel,concentrates,EU27,China,51544.264158281134
2006,nickel,concentrates,EU27,EU27,15066.301394917062
2006,nickel,concentrates,EU27,RoW,45893.259846801804
2006,nickel,concentrates,RoW,China,1276556.049762271
2006,nickel,concentrates,RoW,EU27,226894.86858926676
2006,nickel,concentrates,RoW,RoW,8288532.145898462
2006,nickel,refined_metal,China,China,0.0
2006,nickel,refined_metal,China,EU27,298.6913528059025
2006,nickel,refined_metal,China,RoW,9278.511481091302
2006,nickel,refined_metal,EU27,China,4169.455313806479
2006,nickel,refined_metal,EU27,EU27,95055.77060334539
2006,nickel,refined_metal,EU27,RoW,35440.288529918325
2006,nickel,refined_metal,RoW,China,97109.54936803669
2006,nickel,refined_metal,RoW,EU27,402043.0992938487
2006,nickel,refined_metal,RoW,RoW,625741.2631389904
2006,nickel,scrap,China,China,0.0
2006,nickel,scrap,China,EU27,22.04786912873858
2006,nickel,scrap,China,RoW,465.363018346618
2006,nickel,scrap,EU27,China,545.5616162383621
2006,nickel,scrap,EU27,EU27,24372.392974880884
2006,nickel,scrap,EU27,RoW,10457.306111208904
2006,nickel,scrap,RoW,China,14884.602907605273
2006,nickel,scrap,RoW,EU27,26562.886155990374
2006,nickel,scrap,RoW,RoW,56227.586870444466
2006,tin,concentrates,China,China,0.0
2006,tin,concentrates,China,EU27,15.405587017740746
2006,tin,concentrates,China,RoW,1127.0714129822595
2006,tin,concentrates,EU27,China,455.67962864925414
2006,tin,concentrates,EU27,EU27,886.3799976510874
2006,tin,concentrates,EU27,RoW,1375.6910442973847
2006,tin,concentrates,RoW,China,3057.7483713507463
2006,tin,concentrates,RoW,EU27,1890.6957166172776
2006,tin,concentrates,RoW,RoW,32559.50854272036
2006,tin,refined_metal,China,China,0.0
2006,tin,refined_metal,China,EU27,4802.539640478587
2006,tin,refined_metal,China,RoW,24692.902359521417
2006,tin,refined_metal,EU27,China,164.7015833773958
2006,tin,refined_metal,EU27,EU27,20852.953285861615
2006,tin,refined_metal,EU27,RoW,9764.875252687663
2006,tin,refined_metal,RoW,China,22414.554416622606
2006,tin,refined_metal,RoW,EU27,80675.98470491232
2006,tin,refined_metal,RoW,RoW,313425.05738779093
2006,tin,scrap,China,China,0.0
2006,tin,scrap,China,EU27,0.0003333333333333333
2006,tin,scrap,China,RoW,101.06866666666669
2006,tin,scrap,EU27,China,0.0
2006,tin,scrap,EU27,EU27,7495.510343104122
2006,tin,scrap,EU27,RoW,1249.3696568958796
2006,tin,scrap,RoW,China,17280.905664774546
2006,tin,scrap,RoW,EU27,3978.06182308966
2006,tin,scrap,RoW,RoW,36213.3795121358
2006,zinc,concentrates,China,China,0.0
2006,zinc,concentrates,China,EU27,1466.289015261795
2006,zinc,concentrates,China,RoW,6241.974835661669
2006,zinc,concentrates,EU27,China,3083.367869242392
2006,zinc,concentrates,EU27,EU27,2119913.185087913
2006,zinc,concentrates,EU27,RoW,324070.07854700205
2006,zinc,concentrates,RoW,China,766678.8623293127
2006,zinc,concentrates,RoW,EU27,2952222.5898968247
2006,zinc,concentrates,RoW,RoW,4182460.1112173363
2006,zinc,refined_metal,China,China,0.0
2006,zinc,refined_metal,China,EU27,60815.817458249534
2006,zinc,refined_metal,China,RoW,487366.08044175047
2006,zinc,refined_metal,EU27,China,7341.578854432824
2006,zinc,refined_metal,EU27,EU27,1407332.3284055775
2006,zinc,refined_metal,EU27,RoW,253289.91603998988
2006,zinc,refined_metal,RoW,China,339485.7356647302
2006,zinc,refined_metal,RoW,EU27,443730.60365503945
2006,zinc,refined_metal,RoW,RoW,2342775.5135802305
2006,zinc,scrap,China,China,0.0
2006,zinc,scrap,China,EU27,17.53832817057082
2006,zinc,scrap,China,RoW,1965.6176718294291
2006,zinc,scrap,EU27,China,62080.79678282055
2006,zinc,scrap,EU27,EU27,305918.7368287761
2006,zinc,scrap,EU27,RoW,87260.62938840347
2006,zinc,scrap,RoW,China,66911.84271717945
2006,zinc,scrap,RoW,EU27,55758.08336188103
2006,zinc,scrap,RoW,RoW,379176.90092093946
2007,nickel,concentrates,China,China,0.0
2007,nickel,concentrates,China,EU27,18.060833310374694
2007,nickel,concentrates,China,RoW,382.5596166896254
2007,nickel,concentrates,EU27,China,88826.98916832288
2007,nickel,concentrates,EU27,EU27,5926.842039289133
2007,nickel,concentrates,EU27,RoW,25305.199392387985
2007,nickel,concentrates,RoW,China,4563832.593374694
2007,nickel,concentrates,RoW,EU27,373682.481382053
2007,nickel,concentrates,RoW,RoW,8835884.075643254
2007,nickel,refined_metal,China,China,0.0
2007,nickel,refined_metal,China,EU27,271.1235020251994
2007,nickel,refined_metal,China,RoW,10676.0585479748
2007,nickel,refined_metal,EU27,China,5650.368487272146
2007,nickel,refined_metal,EU27,EU27,105811.41452398585
2007,nickel,refined_metal,EU27,RoW,44569.01733874197
2007,nickel,refined_metal,RoW,China,118088.5154779374
2007,nickel,refined_metal,RoW,EU27,405336.6815167039
2007,nickel,refined_metal,RoW,RoW,635131.9467553588
2007,nickel,scrap,China,China,0.0
2007,nickel,scrap,China,EU27,33.44160244509089
2007,nickel,scrap,China,RoW,878.287397554909
2007,nickel,scrap,EU27,China,349.91271511941125
2007,nickel,scrap,EU27,EU27,27045.944952966463
2007,nickel,scrap,EU27,RoW,11768.956750283432
2007,nickel,scrap,RoW,China,3752.674284880589
2007,nickel,scrap,RoW,EU27,28353.07109146968
2007,nickel,scrap,RoW,RoW,60262.716852161655
2007,tin,concentrates,China,China,0.0
2007,tin,concentrates,China,EU27,5.351460525538133
2007,tin,concentrates,China,RoW,1728.3225394744618
2007,tin,concentrates,EU27,China,136.9247200994894
2007,tin,concentrates,EU27,EU27,384.3532854628776
2007,tin,concentrates,EU27,RoW,840.1699944376331
2007,tin,concentrates,RoW,China,7313.057293310067
2007,tin,concentrates,RoW,EU27,3028.258132741786
2007,tin,concentrates,RoW,RoW,39931.95157394815
2007,tin,refined_metal,China,China,0.0
2007,tin,refined_metal,China,EU27,5780.657632452454
2007,tin,refined_metal,China,RoW,28533.37336754755
2007,tin,refined_metal,EU27,China,145.50651605095211
2007,tin,refined_metal,EU27,EU27,19794.731166470065
2007,tin,refined_metal,EU27,RoW,12312.902317478984
2007,tin,refined_metal,RoW,China,18141.36848394905
2007,tin,refined_metal,RoW,EU27,60189.372985571754
2007,tin,refined_metal,RoW,RoW,215604.8995304792
2007,tin,scrap,China,China,0.0
2007,tin,scrap,China,EU27,0.0
2007,tin,scrap,China,RoW,171.65
2007,tin,scrap,EU27,China,0.0
2007,tin,scrap,EU27,EU27,6508.880880798241
2007,tin,scrap,EU27,RoW,1205.8431192017586
2007,tin,scrap,RoW,China,22885.92
2007,tin,scrap,RoW,EU27,4550.64775139724
2007,tin,scrap,RoW,RoW,58467.73524860276
2007,zinc,concentrates,China,China,0.0
2007,zinc,concentrates,China,EU27,908.2013667116182
2007,zinc,concentrates,China,RoW,4799.074233288382
2007,zinc,concentrates,EU27,China,15493.259566160812
2007,zinc,concentrates,EU27,EU27,2074992.1121218344
2007,zinc,concentrates,EU27,RoW,337049.5928120051
2007,zinc,concentrates,RoW,China,1211872.6355585137
2007,zinc,concentrates,RoW,EU27,2861813.1896713837
2007,zinc,concentrates,RoW,RoW,3944627.974170103
2007,zinc,refined_metal,China,China,0.0
2007,zinc,refined_metal,China,EU27,54330.440031135215
2007,zinc,refined_metal,China,RoW,284188.734569769
2007,zinc,refined_metal,EU27,China,3665.501246534322
2007,zinc,refined_metal,EU27,EU27,1475761.3177586293
2007,zinc,refined_metal,EU27,RoW,262132.28798248954
2007,zinc,refined_metal,RoW,China,161952.43975346567
2007,zinc,refined_metal,RoW,EU27,610903.2758540513
2007,zinc,refined_metal,RoW,RoW,2225964.734747742
2007,zinc,scrap,China,China,0.0
2007,zinc,scrap,China,EU27,144.33124066216024
2007,zinc,scrap,China,RoW,1934.3136645972236
2007,zinc,scrap,EU27,China,56533.770999604196
2007,zinc,scrap,EU27,EU27,269189.927068577
2007,zinc,scrap,EU27,RoW,70450.09879407237
2007,zinc,scrap,RoW,China,66314.52239281028
2007,zinc,scrap,RoW,EU27,56688.54819076096
2007,zinc,scrap,RoW,RoW,258079.2310413304
2008,nickel,concentrates,China,China,0.0
2008,nickel,concentrates,China,EU27,74.27750932782806
2008,nickel,concentrates,China,RoW,520.1414406721719
2008,nickel,concentrates,EU27,China,100271.92774867595
2008,nickel,concentrates,EU27,EU27,4369.5821940251335
2008,nickel,concentrates,EU27,RoW,24694.344819070935
2008,nickel,concentrates,RoW,China,11829906.275201323
2008,nickel,concentrates,RoW,EU27,693755.6822417661
2008,nickel,concentrates,RoW,RoW,9932325.876140257
2008,nickel,refined_metal,China,China,0.0
2008,nickel,refined_metal,China,EU27,405.12159484981527
2008,nickel,refined_metal,China,RoW,8307.309855150184
2008,nickel,refined_metal,EU27,China,5870.230080749946
2008,nickel,refined_metal,EU27,EU27,103001.51347043194
2008,nickel,refined_metal,EU27,RoW,48381.50334881812
2008,nickel,refined_metal,RoW,China,133315.457703059
2008,nickel,refined_metal,RoW,EU27,418164.0435009092
2008,nickel,refined_metal,RoW,RoW,624117.6033960317
2008,nickel,scrap,China,China,0.0
2008,nickel,scrap,China,EU27,26.354489389308355
2008,nickel,scrap,China,RoW,948.8365106106917
2008,nickel,scrap,EU27,China,371.61685981103005
2008,nickel,scrap,EU27,EU27,28264.24325447522
2008,nickel,scrap,EU27,RoW,11497.097885713745
2008,nickel,scrap,RoW,China,3666.9231401889706
2008,nickel,scrap,RoW,EU27,24389.342256135475
