year,material,region,value
1928,tin,China,7096.830493
1928,tin,EU27,31126.44953
1928,tin,RoW,86282.5181
1929,tin,China,7238.767103
1929,tin,EU27,31748.97852
1929,tin,RoW,88008.16846
1930,tin,China,7383.542445
1930,tin,EU27,32383.95809
1930,tin,RoW,89768.33183
1931,tin,China,7531.213294
1931,tin,EU27,33031.63725
1931,tin,RoW,91563.69847
1932,tin,China,7681.83756
1932,tin,EU27,33692.27
1932,tin,RoW,93394.97244
1933,tin,China,7835.474311
1933,tin,EU27,34366.1154
1933,tin,RoW,95262.87189
1934,tin,China,7992.183797
1934,tin,EU27,35053.43771
1934,tin,RoW,97168.12933
1935,tin,China,8152.027473
1935,tin,EU27,35754.50646
1935,tin,RoW,99111.49191
1936,tin,China,8315.068023
1936,tin,EU27,36469.59659
1936,tin,RoW,101093.7218
1937,tin,China,8481.369383
1937,tin,EU27,37198.98852
1937,tin,RoW,103115.5962
1938,tin,China,8650.996771
1938,tin,EU27,37942.96829
1938,tin,RoW,105177.9081
1939,tin,China,8824.016706
1939,tin,EU27,38701.82766
1939,tin,RoW,107281.4663
1940,tin,China,9000.49704
1940,tin,EU27,39475.86421
1940,tin,RoW,109427.0956
1941,tin,China,9180.506981
1941,tin,EU27,40265.3815
1941,tin,RoW,111615.6375
1942,tin,China,9364.117121
1942,tin,EU27,41070.68913
1942,tin,RoW,113847.9503
1943,tin,China,9551.399463
1943,tin,EU27,41892.10291
1943,tin,RoW,116124.9093
1944,tin,China,9742.427453
1944,tin,EU27,42729.94497
1944,tin,RoW,118447.4074
1945,tin,China,9937.276002
1945,tin,EU27,43584.54387
1945,tin,RoW,120816.3556
1946,tin,China,10136.02152
1946,tin,EU27,44456.23474
1946,tin,RoW,123232.6827
1947,tin,China,10338.74195
1947,tin,EU27,45345.35944
1947,tin,RoW,125697.3364
1948,tin,China,10545.51679
1948,tin,EU27,46252.26663
1948,tin,RoW,128211.2831
1949,tin,China,10756.42713
1949,tin,EU27,47177.31196
1949,tin,RoW,130775.5088
1950,tin,China,10971.55567
1950,tin,EU27,48120.8582
1950,tin,RoW,133391.0189
1951,tin,China,11190.98678
1951,tin,EU27,49083.27536
1951,tin,RoW,136058.8393
1952,tin,China,11414.80652
1952,tin,EU27,50064.94087
1952,tin,RoW,138780.0161
1953,tin,China,11643.10265
1953,tin,EU27,51066.23969
1953,tin,RoW,141555.6164
1954,tin,China,11875.9647
1954,tin,EU27,52087.56448
1954,tin,RoW,144386.7287
1955,tin,China,12113.484
1955,tin,EU27,53129.31577
1955,tin,RoW,147274.4633
1956,tin,China,12355.75368
1956,tin,EU27,54191.90209
1956,tin,RoW,150219.9526
1957,tin,China,12602.86875
1957,tin,EU27,55275.74013
1957,tin,RoW,153224.3516
1958,tin,China,12854.92612
1958,tin,EU27,56381.25493
1958,tin,RoW,156288.8387
1959,tin,China,13112.02465
1959,tin,EU27,57508.88003
1959,tin,RoW,159414.6154
1960,tin,China,13374.26514
1960,tin,EU27,58659.05763
1960,tin,RoW,162602.9078
1961,tin,China,13641.75044
1961,tin,EU27,59832.23878
1961,tin,RoW,165854.9659
1962,tin,China,13914.58545
1962,tin,EU27,61028.88356
1962,tin,RoW,169172.0652
1963,tin,China,14192.87716
1963,tin,EU27,62249.46123
1963,tin,RoW,172555.5065
1964,tin,China,14476.7347
1964,tin,EU27,63494.45045
1964,tin,RoW,176006.6167
1965,tin,China,14766.2694
1965,tin,EU27,64764.33946
1965,tin,RoW,179526.749
1966,tin,China,15061.59479
1966,tin,EU27,66059.62625
1966,tin,RoW,183117.284
1967,tin,China,15362.82668
1967,tin,EU27,67380.81878
1967,tin,RoW,186779.6297
1968,tin,China,15670.08322
1968,tin,EU27,68728.43515
1968,tin,RoW,190515.2222
1969,tin,China,15983.48488
1969,tin,EU27,70103.00386
1969,tin,RoW,194325.5267
1970,tin,China,16303.15458
1970,tin,EU27,71505.06393
1970,tin,RoW,198212.0372
1971,tin,China,16629.21767
1971,tin,EU27,72935.16521
1971,tin,RoW,202176.278
1972,tin,China,16961.80202
1972,tin,EU27,74393.86852
1972,tin,RoW,206219.8035
1973,tin,China,17301.03806
1973,tin,EU27,75881.74589
1973,tin,RoW,210344.1996
1974,tin,China,17647.05882
1974,tin,EU27,77399.3808
1974,tin,RoW,214551.0836
1975,tin,China,18000
1975,tin,EU27,78947.36842
1975,tin,RoW,218842.1053
1976,tin,China,17200
1976,tin,EU27,76257.7193
1976,tin,RoW,215173.8596
1977,tin,China,16400
1977,tin,EU27,73609.82456
1977,tin,RoW,211463.8596
1978,tin,China,15600
1978,tin,EU27,71003.68421
1978,tin,RoW,207712.1053
1979,tin,China,14800
1979,tin,EU27,68439.29825
1979,tin,RoW,203918.5965
1980,tin,China,14000
1980,tin,EU27,65916.66667
1980,tin,RoW,200083.3333
1981,tin,China,13800
1981,tin,EU27,67192.5
1981,tin,RoW,208007.5
1982,tin,China,13600
1982,tin,EU27,68415.83333
1982,tin,RoW,215984.1667
1983,tin,China,13400
1983,tin,EU27,69586.66667
1983,tin,RoW,224013.3333
1984,tin,China,13200
1984,tin,EU27,70705
1984,tin,RoW,232095
1985,tin,China,13000
1985,tin,EU27,71770.83333
1985,tin,RoW,240229.1667
1986,tin,China,13600
1986,tin,EU27,62997.72727
1986,tin,RoW,212493.1818
1987,tin,China,14200
1987,tin,EU27,54434.09091
1987,tin,RoW,184547.7273
1988,tin,China,14800
1988,tin,EU27,46079.92424
1988,tin,RoW,156392.803
1989,tin,China,15400
1989,tin,EU27,37935.22727
1989,tin,RoW,128028.4091
1990,tin,China,16000
1990,tin,EU27,30000
1990,tin,RoW,99454.54545
1991,tin,China,21200
1991,tin,EU27,34335.60606
1991,tin,RoW,113328.0303
1992,tin,China,26400
1992,tin,EU27,38534.65909
1992,tin,RoW,127338.0682
1993,tin,China,31600
1993,tin,EU27,42597.15909
1993,tin,RoW,141484.6591
1994,tin,China,36800
1994,tin,EU27,46523.10606
1994,tin,RoW,155767.803
1995,tin,China,42000
1995,tin,EU27,50312.5
1995,tin,RoW,170187.5
1996,tin,China,41500
1996,tin,EU27,48957.03125
1996,tin,RoW,168917.9688
1997,tin,China,41000
1997,tin,EU27,47619.79167
1997,tin,RoW,167630.2083
1998,tin,China,40500
1998,tin,EU27,46300.78125
1998,tin,RoW,166324.2188
1999,tin,China,40000
1999,tin,EU27,45000
1999,tin,RoW,165000
2000,tin,China,52500
2000,tin,EU27,47177.50421
2000,tin,RoW,166736.6372
2001,tin,China,65000
2001,tin,EU27,49259.25926
2001,tin,RoW,168569.0236
2002,tin,China,77500
2002,tin,EU27,51245.26515
2002,tin,RoW,170497.1591
2003,tin,China,90000
2003,tin,EU27,53135.52189
2003,tin,RoW,172521.0438
2004,tin,China,102500
2004,tin,EU27,54930.02946
2004,tin,RoW,174640.6776
2005,tin,China,115000
2005,tin,EU27,56628.78788
2005,tin,RoW,176856.0606
2006,tin,China,122600
2006,tin,EU27,56400.26484
2006,tin,RoW,174421.7603
2007,tin,China,130200
2007,tin,EU27,56142.94161
2007,tin,RoW,172016.2602
2008,tin,China,137800
2008,tin,EU27,55856.81818
2008,tin,RoW,169639.5602
2009,tin,China,145400
2009,tin,EU27,55541.89456
2009,tin,RoW,167291.6605
2010,tin,China,153000
2010,tin,EU27,55198.17073
2010,tin,RoW,164972.561
2011,tin,China,163250
2011,tin,EU27,54647.31707
2011,tin,RoW,158980.7317
2012,tin,China,173500
2012,tin,EU27,54074.8374
2012,tin,RoW,153010.5285
2013,tin,China,183750
2013,tin,EU27,53480.73171
2013,tin,RoW,147061.9512
2014,tin,China,194000
2014,tin,EU27,52865
2014,tin,RoW,141135
2015,tin,China,190333.3333
2015,tin,EU27,51433.33333
2015,tin,RoW,143983.3333
2016,tin,China,186666.6667
2016,tin,EU27,50014.79167
2016,tin,RoW,146818.5417
2017,tin,China,183000
2017,tin,EU27,48609.375
2017,tin,RoW,149640.625
2018,tin,China,189500
2018,tin,EU27,47247.11682
2018,tin,RoW,142493.9546
2019,tin,China,196000
2019,tin,EU27,45896.57738
2019,tin,RoW,135335.5655
2020,tin,China,202500
2020,tin,EU27,44557.7567
2020,tin,RoW,128165.4576
2021,tin,China,209000
2021,tin,EU27,43230.65476
2021,tin,RoW,120983.631
2022,tin,China,194000
2022,tin,EU27,43040.71234
2022,tin,RoW,144131.6479
2023,tin,China,179000
2023,tin,EU27,42804.34783
2023,tin,RoW,167326.087
2024,tin,China,187055
2024,tin,EU27,44730.54348
2024,tin,RoW,174855.7609
2025,tin,China,195307.4265
2025,tin,EU27,46703.94981
2025,tin,RoW,182569.9856
2026,tin,China,203751.6005
2026,tin,EU27,48723.20881
2026,tin,RoW,190463.4526
2027,tin,China,212381.08
2027,tin,EU27,50786.78001
2027,tin,RoW,198530.14
2028,tin,China,221188.6484
2028,tin,EU27,52892.93765
2028,tin,RoW,206763.3017
2029,tin,China,230166.3053
2029,tin,EU27,55039.76865
2029,tin,RoW,215155.4593
2030,tin,China,239305.2615
2030,tin,EU27,57225.17123
2030,tin,RoW,223698.3966
2031,tin,China,248595.9364
2031,tin,EU27,59446.85435
2031,tin,RoW,232383.1579
2032,tin,China,258027.9587
2032,tin,EU27,61702.33794
2032,tin,RoW,241200.0483
2033,tin,China,267590.1712
2033,tin,EU27,63988.95399
2033,tin,RoW,250138.6383
2034,tin,China,277270.6392
2034,tin,EU27,66303.84851
2034,tin,RoW,259187.7714
2035,tin,China,287056.6618
2035,tin,EU27,68643.98434
2035,tin,RoW,268335.5751
2036,tin,China,296934.7881
2036,tin,EU27,71006.14497
2036,tin,RoW,277569.4758
2037,tin,China,306890.8368
2037,tin,EU27,73386.93925
2037,tin,RoW,286876.2171
2038,tin,China,316909.92
2038,tin,EU27,75782.80697
2038,tin,RoW,296241.8818
2039,tin,China,326976.4704
2039,tin,EU27,78190.02554
2039,tin,RoW,305651.918
2040,tin,China,337074.2732
2040,tin,EU27,80604.71751
2040,tin,RoW,315091.1684
2041,tin,China,347186.5014
2041,tin,EU27,83022.85903
2041,tin,RoW,324543.9035
2042,tin,China,357295.7554
2042,tin,EU27,85440.28934
2042,tin,RoW,333993.8583
2043,tin,China,367384.1062
2043,tin,EU27,87852.72104
2043,tin,RoW,343424.2732
2044,tin,China,377433.142
2044,tin,EU27,90255.75135
2044,tin,RoW,352817.9371
2045,tin,China,387424.0193
2045,tin,EU27,92644.87418
2045,tin,RoW,362157.2354
2046,tin,China,397337.5163
2046,tin,EU27,95015.49302
2046,tin,RoW,371424.2
2047,tin,China,407154.0902
2047,tin,EU27,97362.93461
2047,tin,RoW,380600.5626
2048,tin,China,416853.9376
2048,tin,EU27,99682.46335
2048,tin,RoW,389667.8113
2049,tin,China,426417.0574
2049,tin,EU27,101969.2963
2049,tin,RoW,398607.2493
2050,tin,China,435823.316
2050,tin,EU27,104218.619
2050,tin,RoW,407400.0563
2051,tin,China,445052.5156
2051,tin,EU27,106425.6016
2051,tin,RoW,416027.3516
2052,tin,China,454084.4637
2052,tin,EU27,108585.4152
2052,tin,RoW,424470.2596
2053,tin,China,462899.0445
2053,tin,EU27,110693.2498
2053,tin,RoW,432709.9764
2054,tin,China,471476.2915
2054,tin,EU27,112744.3306
2054,tin,RoW,440727.8377
2055,tin,China,479796.4614
2055,tin,EU27,114733.9364
2055,tin,RoW,448505.3878
2056,tin,China,487840.1079
2056,tin,EU27,116657.4171
2056,tin,RoW,456024.4487
2057,tin,China,495588.1567
2057,tin,EU27,118510.2114
2057,tin,RoW,463267.19
2058,tin,China,503021.979
2058,tin,EU27,120287.8646
2058,tin,RoW,470216.1978
2059,tin,China,510123.4658
2059,tin,EU27,121986.0462
2059,tin,RoW,476854.5441
2060,tin,China,516875.0999
2060,tin,EU27,123600.5674
2060,tin,RoW,483165.8543
2061,tin,China,523260.0276
2061,tin,EU27,125127.3979
2061,tin,RoW,489134.3736
2062,tin,China,529262.1279
2062,tin,EU27,126562.6828
2062,tin,RoW,494745.0326
2063,tin,China,534866.0799
2063,tin,EU27,127902.7582
2063,tin,RoW,499983.5094
2064,tin,China,540057.4271
2064,tin,EU27,129144.1674
2064,tin,RoW,504836.2906
2065,tin,China,544822.6397
2065,tin,EU27,130283.6747
2065,tin,RoW,509290.7284
2066,tin,China,549149.1724
2066,tin,EU27,131318.2804
2066,tin,RoW,513335.096
2067,tin,China,553025.5195
2067,tin,EU27,132245.2329
2067,tin,RoW,516958.6378
2068,tin,China,556441.2654
2068,tin,EU27,133062.0417
2068,tin,RoW,520151.6177
2069,tin,China,559387.1309
2069,tin,EU27,133766.4878
2069,tin,RoW,522905.3615
2070,tin,China,561855.0153
2070,tin,EU27,134356.6341
2070,tin,RoW,525212.2969
2071,tin,China,563838.033
2071,tin,EU27,134830.834
2071,tin,RoW,527065.9874
2072,tin,China,565330.5455
2072,tin,EU27,135187.7391
2072,tin,RoW,528461.1621
2073,tin,China,566328.1876
2073,tin,EU27,135426.3057
2073,tin,RoW,529393.7406
2074,tin,China,566827.8889
2074,tin,EU27,135545.7995
2074,tin,RoW,529860.8527
2075,tin,China,566827.8889
2075,tin,EU27,135545.7995
2075,tin,RoW,529860.8527
2076,tin,China,566827.8889
2076,tin,EU27,135545.7995
2076,tin,RoW,529860.8527
2077,tin,China,566827.8889
2077,tin,EU27,135545.7995
2077,tin,RoW,529860.8527
2078,tin,China,566827.8889
2078,tin,EU27,135545.7995
2078,tin,RoW,529860.8527
2079,tin,China,566827.8889
2079,tin,EU27,135545.7995
2079,tin,RoW,529860.8527
2080,tin,China,566827.8889
2080,tin,EU27,135545.7995
2080,tin,RoW,529860.8527
2081,tin,China,566827.8889
2081,tin,EU27,135545.7995
2081,tin,RoW,529860.8527
2082,tin,China,566827.8889
2082,tin,EU27,135545.7995
2082,tin,RoW,529860.8527
2083,tin,China,566827.8889
2083,tin,EU27,135545.7995
2083,tin,RoW,529860.8527
2084,tin,China,566827.8889
2084,tin,EU27,135545.7995
2084,tin,RoW,529860.8527
2085,tin,China,566827.8889
2085,tin,EU27,135545.7995
2085,tin,RoW,529860.8527
2086,tin,China,566827.8889
2086,tin,EU27,135545.7995
2086,tin,RoW,529860.8527
2087,tin,China,566827.8889
2087,tin,EU27,135545.7995
2087,tin,RoW,529860.8527
2088,tin,China,566827.8889
2088,tin,EU27,135545.7995
2088,tin,RoW,529860.8527
2089,tin,China,566827.8889
2089,tin,EU27,135545.7995
2089,tin,RoW,529860.8527
2090,tin,China,566827.8889
2090,tin,EU27,135545.7995
2090,tin,RoW,529860.8527
2091,tin,China,566827.8889
2091,tin,EU27,135545.7995
2091,tin,RoW,529860.8527
2092,tin,China,566827.8889
2092,tin,EU27,135545.7995
2092,tin,RoW,529860.8527
2093,tin,China,566827.8889
2093,tin,EU27,135545.7995
2093,tin,RoW,529860.8527
2094,tin,China,566827.8889
2094,tin,EU27,135545.7995
2094,tin,RoW,529860.8527
2095,tin,China,566827.8889
2095,tin,EU27,135545.7995
2095,tin,RoW,529860.8527
2096,tin,China,566827.8889
2096,tin,EU27,135545.7995
2096,tin,RoW,529860.8527
2097,tin,China,566827.8889
2097,tin,EU27,135545.7995
2097,tin,RoW,529860.8527
2098,tin,China,566827.8889
2098,tin,EU27,135545.7995
2098,tin,RoW,529860.8527
2099,tin,China,566827.8889
2099,tin,EU27,135545.7995
2099,tin,RoW,529860.8527
2100,tin,China,566827.8889
2100,tin,EU27,135545.7995
2100,tin,RoW,529860.8527
1870,zinc,China,25728.62517
1870,zinc,EU27,102914.5007
1870,zinc,RoW,192964.6888
1871,zinc,China,26403.72029
1871,zinc,EU27,105614.8812
1871,zinc,RoW,198027.9022
1872,zinc,China,27096.52928
1872,zinc,EU27,108386.1171
1872,zinc,RoW,203223.9696
1873,zinc,China,27807.51693
1873,zinc,EU27,111230.0677
1873,zinc,RoW,208556.377
1874,zinc,China,28537.16023
1874,zinc,EU27,114148.6409
1874,zinc,RoW,214028.7017
1875,zinc,China,29285.94869
1875,zinc,EU27,117143.7948
1875,zinc,RoW,219644.6152
1876,zinc,China,30054.38466
1876,zinc,EU27,120217.5386
1876,zinc,RoW,225407.885
1877,zinc,China,30842.98368
1877,zinc,EU27,123371.9347
1877,zinc,RoW,231322.3776
1878,zinc,China,31652.27479
1878,zinc,EU27,126609.0992
1878,zinc,RoW,237392.0609
1879,zinc,China,32482.80095
1879,zinc,EU27,129931.2038
1879,zinc,RoW,243621.0071
1880,zinc,China,33335.11935
1880,zinc,EU27,133340.4774
1880,zinc,RoW,250013.3951
1881,zinc,China,34209.80178
1881,zinc,EU27,136839.2071
1881,zinc,RoW,256573.5133
1882,zinc,China,35107.43506
1882,zinc,EU27,140429.7402
1882,zinc,RoW,263305.7629
1883,zinc,China,36028.6214
1883,zinc,EU27,144114.4856
1883,zinc,RoW,270214.6605
1884,zinc,China,36973.97882
1884,zinc,EU27,147895.9153
1884,zinc,RoW,277304.8411
1885,zinc,China,37944.14152
1885,zinc,EU27,151776.5661
1885,zinc,RoW,284581.0614
1886,zinc,China,38939.7604
1886,zinc,EU27,155759.0416
1886,zinc,RoW,292048.203
1887,zinc,China,39961.50338
1887,zinc,EU27,159846.0135
1887,zinc,RoW,299711.2754
1888,zinc,China,41010.05595
1888,zinc,EU27,164040.2238
1888,zinc,RoW,307575.4196
1889,zinc,China,42086.12156
1889,zinc,EU27,168344.4862
1889,zinc,RoW,315645.9117
1890,zinc,China,43190.42212
1890,zinc,EU27,172761.6885
1890,zinc,RoW,323928.1659
1891,zinc,China,44323.69851
1891,zinc,EU27,177294.794
1891,zinc,RoW,332427.7388
1892,zinc,China,45486.711
1892,zinc,EU27,181946.844
1892,zinc,RoW,341150.3325
1893,zinc,China,46680.23986
1893,zinc,EU27,186720.9595
1893,zinc,RoW,350101.799
1894,zinc,China,47905.08581
1894,zinc,EU27,191620.3432
1894,zinc,RoW,359288.1436
1895,zinc,China,49162.07057
1895,zinc,EU27,196648.2823
1895,zinc,RoW,368715.5292
1896,zinc,China,50452.03743
1896,zinc,EU27,201808.1497
1896,zinc,RoW,378390.2807
1897,zinc,China,51775.85182
1897,zinc,EU27,207103.4073
1897,zinc,RoW,388318.8887
1898,zinc,China,53134.40187
1898,zinc,EU27,212537.6075
1898,zinc,RoW,398508.014
1899,zinc,China,54528.59901
1899,zinc,EU27,218114.396
1899,zinc,RoW,408964.4925
1900,zinc,China,55959.37857
1900,zinc,EU27,223837.5143
1900,zinc,RoW,419695.3393
1901,zinc,China,57427.70046
1901,zinc,EU27,229710.8018
1901,zinc,RoW,430707.7534
1902,zinc,China,58934.54974
1902,zinc,EU27,235738.199
1902,zinc,RoW,442009.1231
1903,zinc,China,60480.93734
1903,zinc,EU27,241923.7494
1903,zinc,RoW,453607.0301
1904,zinc,China,62067.90072
1904,zinc,EU27,248271.6029
1904,zinc,RoW,465509.2554
1905,zinc,China,63696.50452
1905,zinc,EU27,254786.0181
1905,zinc,RoW,477723.7839
1906,zinc,China,65367.84138
1906,zinc,EU27,261471.3655
1906,zinc,RoW,490258.8103
1907,zinc,China,67083.03255
1907,zinc,EU27,268332.1302
1907,zinc,RoW,503122.7441
1908,zinc,China,68843.22874
1908,zinc,EU27,275372.915
1908,zinc,RoW,516324.2156
1909,zinc,China,70649.61084
1909,zinc,EU27,282598.4433
1909,zinc,RoW,529872.0813
1910,zinc,China,72503.39071
1910,zinc,EU27,290013.5628
1910,zinc,RoW,543775.4303
1911,zinc,China,74405.81204
1911,zinc,EU27,297623.2482
1911,zinc,RoW,558043.5903
1912,zinc,China,76358.15113
1912,zinc,EU27,305432.6045
1912,zinc,RoW,572686.1335
1913,zinc,China,78361.71778
1913,zinc,EU27,313446.8711
1913,zinc,RoW,587712.8834
1914,zinc,China,80417.85615
1914,zinc,EU27,321671.4246
1914,zinc,RoW,603133.9211
1915,zinc,China,82527.94567
1915,zinc,EU27,330111.7827
1915,zinc,RoW,618959.5925
1916,zinc,China,84693.40197
1916,zinc,EU27,338773.6079
1916,zinc,RoW,635200.5148
1917,zinc,China,86915.67782
1917,zinc,EU27,347662.7113
1917,zinc,RoW,651867.5837
1918,zinc,China,89196.26412
1918,zinc,EU27,356785.0565
1918,zinc,RoW,668971.9809
1919,zinc,China,91536.69088
1919,zinc,EU27,366146.7635
1919,zinc,RoW,686525.1816
1920,zinc,China,93938.52825
1920,zinc,EU27,375754.113
1920,zinc,RoW,704538.9618
1921,zinc,China,96403.38759
1921,zinc,EU27,385613.5504
1921,zinc,RoW,723025.4069
1922,zinc,China,98932.92254
1922,zinc,EU27,395731.6902
1922,zinc,RoW,741996.919
1923,zinc,China,101528.8301
1923,zinc,EU27,406115.3205
1923,zinc,RoW,761466.226
1924,zinc,China,104192.8519
1924,zinc,EU27,416771.4076
1924,zinc,RoW,781446.3893
1925,zinc,China,106926.7751
1925,zinc,EU27,427707.1006
1925,zinc,RoW,801950.8135
1926,zinc,China,109732.434
1926,zinc,EU27,438929.7358
1926,zinc,RoW,822993.2547
1927,zinc,China,112611.7107
1927,zinc,EU27,450446.8426
1927,zinc,RoW,844587.8299
1928,zinc,China,115566.5369
1928,zinc,EU27,462266.1475
1928,zinc,RoW,866749.0266
1929,zinc,China,118598.895
1929,zinc,EU27,474395.58
1929,zinc,RoW,889491.7124
1930,zinc,China,121710.8193
1930,zinc,EU27,486843.2774
1930,zinc,RoW,912831.1451
1931,zinc,China,124904.3977
1931,zinc,EU27,499617.5908
1931,zinc,RoW,936782.9827
1932,zinc,China,128181.7726
1932,zinc,EU27,512727.0903
1932,zinc,RoW,961363.2942
1933,zinc,China,131545.1427
1933,zinc,EU27,526180.5708
1933,zinc,RoW,986588.5702
1934,zinc,China,134996.7645
1934,zinc,EU27,539987.058
1934,zinc,RoW,1012475.734
1935,zinc,China,138538.9537
1935,zinc,EU27,554155.8147
1935,zinc,RoW,1039042.153
1936,zinc,China,142174.0866
1936,zinc,EU27,568696.3463
1936,zinc,RoW,1066305.649
1937,zinc,China,145904.602
1937,zinc,EU27,583618.4078
1937,zinc,RoW,1094284.515
1938,zinc,China,149733.0026
1938,zinc,EU27,598932.0104
1938,zinc,RoW,1122997.519
1939,zinc,China,153661.8569
1939,zinc,EU27,614647.4275
1939,zinc,RoW,1152463.927
1940,zinc,China,157693.8007
1940,zinc,EU27,630775.2026
1940,zinc,RoW,1182703.505
1941,zinc,China,161831.5389
1941,zinc,EU27,647326.1554
1941,zinc,RoW,1213736.541
1942,zinc,China,166077.8475
1942,zinc,EU27,664311.3898
1942,zinc,RoW,1245583.856
1943,zinc,China,170435.5752
1943,zinc,EU27,681742.3009
1943,zinc,RoW,1278266.814
1944,zinc,China,174907.6457
1944,zinc,EU27,699630.5829
1944,zinc,RoW,1311807.343
1945,zinc,China,179497.0592
1945,zinc,EU27,717988.2367
1945,zinc,RoW,1346227.944
1946,zinc,China,184206.8945
1946,zinc,EU27,736827.5782
1946,zinc,RoW,1381551.709
1947,zinc,China,189040.3116
1947,zinc,EU27,756161.2464
1947,zinc,RoW,1417802.337
1948,zinc,China,194000.553
1948,zinc,EU27,776002.212
1948,zinc,RoW,1455004.148
1949,zinc,China,199090.9465
1949,zinc,EU27,796363.7861
1949,zinc,RoW,1493182.099
1950,zinc,China,204314.9072
1950,zinc,EU27,817259.6289
1950,zinc,RoW,1532361.804
1951,zinc,China,209675.9398
1951,zinc,EU27,838703.7591
1951,zinc,RoW,1572569.548
1952,zinc,China,215177.6408
1952,zinc,EU27,860710.5633
1952,zinc,RoW,1613832.306
1953,zinc,China,220823.7014
1953,zinc,EU27,883294.8055
1953,zinc,RoW,1656177.76
1954,zinc,China,226617.9093
1954,zinc,EU27,906471.6371
1954,zinc,RoW,1699634.32
1955,zinc,China,232564.1518
1955,zinc,EU27,930256.6072
1955,zinc,RoW,1744231.138
1956,zinc,China,238666.4182
1956,zinc,EU27,954665.6727
1956,zinc,RoW,1789998.136
1957,zinc,China,244928.8023
1957,zinc,EU27,979715.2093
1957,zinc,RoW,1836966.017
1958,zinc,China,251355.5056
1958,zinc,EU27,1005422.022
1958,zinc,RoW,1885166.292
1959,zinc,China,257950.8395
1959,zinc,EU27,1031803.358
1959,zinc,RoW,1934631.297
1960,zinc,China,264719.2289
1960,zinc,EU27,1058876.916
1960,zinc,RoW,1985394.217
1961,zinc,China,271665.2145
1961,zinc,EU27,1086660.858
1961,zinc,RoW,2037489.109
1962,zinc,China,278793.4563
1962,zinc,EU27,1115173.825
1962,zinc,RoW,2090950.922
1963,zinc,China,286108.7365
1963,zinc,EU27,1144434.946
1963,zinc,RoW,2145815.524
1964,zinc,China,293615.9628
1964,zinc,EU27,1174463.851
1964,zinc,RoW,2202119.721
1965,zinc,China,301320.1718
1965,zinc,EU27,1205280.687
1965,zinc,RoW,2259901.288
1966,zinc,China,309226.5319
1966,zinc,EU27,1236906.128
1966,zinc,RoW,2319198.99
1967,zinc,China,317340.3477
1967,zinc,EU27,1269361.391
1967,zinc,RoW,2380052.607
1968,zinc,China,325667.0623
1968,zinc,EU27,1302668.249
1968,zinc,RoW,2442502.967
1969,zinc,China,334212.2622
1969,zinc,EU27,1336849.049
1969,zinc,RoW,2506591.967
1970,zinc,China,342981.6802
1970,zinc,EU27,1371926.721
1970,zinc,RoW,2572362.601
1971,zinc,China,351981.1995
1971,zinc,EU27,1407924.798
1971,zinc,RoW,2639858.996
1972,zinc,China,361216.8578
1972,zinc,EU27,1444867.431
1972,zinc,RoW,2709126.433
1973,zinc,China,370694.8511
1973,zinc,EU27,1482779.404
1973,zinc,RoW,2780211.383
1974,zinc,China,380421.5382
1974,zinc,EU27,1521686.153
1974,zinc,RoW,2853161.536
1975,zinc,China,390403.4444
1975,zinc,EU27,1561613.778
1975,zinc,RoW,2928025.833
1976,zinc,China,400647.2666
1976,zinc,EU27,1602589.066
1976,zinc,RoW,3004854.499
1977,zinc,China,411159.8771
1977,zinc,EU27,1644639.508
1977,zinc,RoW,3083699.078
1978,zinc,China,421948.3287
1978,zinc,EU27,1687793.315
1978,zinc,RoW,3164612.465
1979,zinc,China,433019.8591
1979,zinc,EU27,1732079.437
1979,zinc,RoW,3247648.944
1980,zinc,China,444381.8963
1980,zinc,EU27,1777527.585
1980,zinc,RoW,3332864.222
1981,zinc,China,456042.0626
1981,zinc,EU27,1824168.251
1981,zinc,RoW,3420315.47
1982,zinc,China,468008.1809
1982,zinc,EU27,1872032.724
1982,zinc,RoW,3510061.357
1983,zinc,China,480288.2789
1983,zinc,EU27,1921153.116
1983,zinc,RoW,3602162.092
1984,zinc,China,492890.5953
1984,zinc,EU27,1971562.381
1984,zinc,RoW,3696679.465
1985,zinc,China,505823.5847
1985,zinc,EU27,2023294.339
1985,zinc,RoW,3793676.885
1986,zinc,China,519095.9236
1986,zinc,EU27,2076383.695
1986,zinc,RoW,3893219.427
1987,zinc,China,532716.5164
1987,zinc,EU27,2130866.066
1987,zinc,RoW,3995373.873
1988,zinc,China,546694.5008
1988,zinc,EU27,2186778.003
1988,zinc,RoW,4100208.756
1989,zinc,China,561039.2544
1989,zinc,EU27,2244157.018
1989,zinc,RoW,4207794.408
1990,zinc,China,575760.4011
1990,zinc,EU27,2303041.604
1990,zinc,RoW,4318203.008
1991,zinc,China,590867.8168
1991,zinc,EU27,2363471.267
1991,zinc,RoW,4431508.626
1992,zinc,China,606371.6371
1992,zinc,EU27,2425486.548
1992,zinc,RoW,4547787.278
1993,zinc,China,622282.2631
1993,zinc,EU27,2489129.053
1993,zinc,RoW,4667116.974
1994,zinc,China,638610.3692
1994,zinc,EU27,2554441.477
1994,zinc,RoW,4789577.769
1995,zinc,China,655366.9095
1995,zinc,EU27,2621467.638
1995,zinc,RoW,4915251.821
1996,zinc,China,672563.1258
1996,zinc,EU27,2690252.503
1996,zinc,RoW,5044223.443
1997,zinc,China,690210.5547
