year,material,region,value
1912,nickel,EU27,1310.482026108514
1912,nickel,China,417.97659748939935
1912,nickel,RoW,28161.256851167782
1913,tin,EU27,5554.049447806684
1913,tin,China,10500.140746396983
1913,tin,RoW,88724.08927890523
1913,zinc,EU27,69697.29146616717
1913,zinc,China,4998.740689119116
1913,zinc,RoW,174191.06680632694
1913,nickel,EU27,1376.0813706901176
1913,nickel,China,438.89942611237126
1913,nickel,RoW,29570.93661420624
1914,tin,EU27,5616.095460687982
1914,tin,China,10617.44108268831
1914,tin,RoW,89715.25366049969
1914,zinc,EU27,73392.10412223004
1914,zinc,China,5263.735353531567
1914,zinc,RoW,183425.33322716097
1914,nickel,EU27,1444.9644489848154
1914,nickel,China,460.86959748184074
1914,nickel,RoW,31051.18130425852
1915,tin,EU27,5678.834608866444
1915,tin,China,10736.051817499658
1915,tin,RoW,90717.4906475086
1915,zinc,EU27,77282.78723862534
1915,zinc,China,5542.777990530378
1915,zinc,RoW,193149.12920823216
1915,nickel,EU27,1517.2956362187206
1915,nickel,China,483.93953886987543
1915,nickel,RoW,32605.523219265633
1916,tin,EU27,5742.274635571937
1916,tin,China,10855.987589700231
1916,tin,RoW,91730.92393544901
1916,zinc,EU27,81379.72435595504
1916,zinc,China,5836.6133152373595
1916,zinc,RoW,203388.4058299431
1916,nickel,EU27,1593.2475358171007
1916,nickel,China,508.16430192233616
1916,nickel,RoW,34237.67147487779
1917,tin,EU27,5806.4233705363595
1917,tin,China,10977.263201694603
1917,tin,RoW,92755.67860167904
1917,zinc,EU27,85693.84947003137
1917,zinc,China,6146.025521824358
1917,zinc,RoW,214170.4898987582
1917,nickel,EU27,1673.0013912867698
1917,nickel,China,533.6016940282492
1917,nickel,RoW,35951.5208554921
1918,tin,EU27,5871.288730959976
1918,tin,China,11099.893621249601
1918,tin,RoW,93791.88112083486
1918,zinc,EU27,90236.6762127652
1918,zinc,China,6471.8403763879005
1918,zinc,RoW,225524.1568775854
1918,nickel,EU27,1756.7475187162474
1918,nickel,China,560.3124162651891
1918,nickel,RoW,37751.16110835037
1919,tin,EU27,5936.878722488556
1919,tin,China,11223.893983341633
1919,tin,RoW,94839.65938044013
1919,zinc,EU27,95020.32857999983
1919,zinc,China,6814.927420771889
1919,zinc,RoW,237479.7076823638
1919,nickel,EU27,1844.685760925761
1919,nickel,China,588.360208249852
1919,nickel,RoW,39640.88670287543
1920,tin,EU27,6003.201440201431
1920,tin,China,11349.279592024635
1920,tin,RoW,95899.14269668977
1920,zinc,EU27,100057.57328829756
1920,zinc,China,7176.2022932199925
1920,zinc,RoW,250069.04954981414
1920,nickel,EU27,1937.025964350823
1920,nickel,China,617.812000239474
1920,nickel,RoW,41625.20707853461
1921,tin,EU27,6070.265069610575
1921,tin,China,11476.065922318885
1921,tin,RoW,96970.46183041012
1921,zinc,EU27,105361.85384703345
1921,zinc,China,7556.629172051108
1921,zinc,RoW,263325.78119217325
1921,nickel,EU27,2033.9884797973657
1921,nickel,China,648.7380728470531
1921,nickel,RoW,43708.85740568477
1922,tin,EU27,6138.077887670861
1922,tin,China,11604.26862212092
1922,tin,RoW,98053.74900319736
1922,zinc,EU27,110947.32643672853
1922,zinc,China,7957.223348879652
1922,zinc,RoW,277285.28246617573
1922,nickel,EU27,2135.804688263388
1922,nickel,China,681.2122247515032
1922,nickel,RoW,45896.809885077484
1923,tin,EU27,6206.648263801601
1923,tin,China,11733.903514134798
1923,tin,RoW,99149.13791373621
1923,zinc,EU27,116828.89768937544
1923,zinc,China,8379.053938248124
1923,zinc,RoW,291984.808795593
1923,nickel,EU27,2242.717553081874
1923,nickel,China,715.3119488029452
1923,nickel,RoW,48194.28561298819
1924,tin,EU27,6275.98466091949
1924,tin,China,11864.986597824918
1924,tin,RoW,100256.76375430099
1924,zinc,EU27,123022.2644715856
1924,zinc,China,8823.246730903502
1924,zinc,RoW,307463.590599327
1924,nickel,EU27,2354.9821997025574
1924,nickel,China,751.1186169433729
1924,nickel,RoW,50606.76704028314
1925,tin,EU27,6346.095636483097
1925,tin,China,11997.534051390674
1925,tin,RoW,101376.76322744093
1925,zinc,EU27,129543.95577673157
1925,zinc,China,9290.98719833232
1925,zinc,RoW,323762.9379904143
1925,nickel,EU27,2472.866524496066
1925,nickel,China,788.7176743839716
1925,nickel,RoW,53140.01105515496
1926,tin,EU27,6416.9898435490195
1926,tin,China,12131.562233763154
1926,tin,RoW,102509.27456285189
1926,zinc,EU27,136411.376837888
1926,zinc,China,9783.523656573027
1926,zinc,RoW,340926.35102536366
1926,nickel,EU27,2596.651834033229
1926,nickel,China,828.1988435024491
1926,nickel,RoW,55800.06272074622
1927,tin,EU27,6488.67603183984
1927,tin,China,12267.087686624143
1927,tin,RoW,103654.43753443669
1927,zinc,EU27,143642.8555793001
1927,zinc,China,10302.170597749267
1927,zinc,RoW,358999.6357980627
1927,nickel,EU27,2726.633516365051
1927,nickel,China,869.6563379469432
1927,nickel,RoW,58593.26970044289
1928,tin,EU27,6561.1630488240135
1928,tin,China,12404.127136447705
1928,tin,RoW,104812.39347755582
1928,zinc,EU27,151257.6915303505
1928,zinc,China,10848.312198215337
1928,zinc,RoW,378031.02668808785
1928,nickel,EU27,2863.1217459052327
1928,nickel,China,913.1890874574149
1928,nickel,RoW,61526.29740526082
1929,tin,EU27,6634.4598408078145
1929,tin,China,12542.697496564542
1929,tin,RoW,105983.28530647107
1929,zinc,EU27,159276.20733256763
1929,zinc,China,11423.406012676469
1929,zinc,RoW,398071.31508967676
1929,nickel,EU27,3006.442223597285
1929,nickel,China,958.9009739410216
1929,nickel,RoW,64606.14489947112
1930,tin,EU27,6708.575454039485
1930,tin,China,12682.815869249429
1930,tin,RoW,107167.25753198382
1930,zinc,EU27,167719.80297713776
1930,zinc,China,12028.986864142844
1930,zinc,RoW,419173.984964917
1930,nickel,EU27,3156.9369541324986
1930,nickel,China,1006.9010793648131
1930,nickel,RoW,67840.16160242016
1931,tin,EU27,6783.51903582572
1931,tin,China,12824.499547831969
1931,tin,RoW,108364.45627927057
1931,zinc,EU27,176611.01291767202
1931,zinc,China,12666.670940098991
1931,zinc,RoW,441395.3555829201
1931,nickel,EU27,3314.9650620734383
1931,nickel,China,1057.3039460572954
1931,nickel,RoW,71236.0648263995
1932,tin,EU27,6859.299835660619
1932,tin,China,12967.766018830927
1932,tin,RoW,109575.02930591756
1932,zinc,EU27,185973.56621065128
1932,zinc,China,13338.160105820443
1932,zinc,RoW,464794.7318259239
1932,nickel,EU27,3480.9036488304664
1932,nickel,China,1110.2298500400173
1932,nickel,RoW,74801.95819241618
1933,tin,EU27,6935.927206367257
1933,tin,China,13112.632964112407
1933,tin,RoW,110799.12602015701
1933,zinc,EU27,195832.4498440535
1933,zinc,China,14045.2464463492
1933,zinc,RoW,489434.562463466
1933,nickel,EU27,3655.1486925363033
1933,nickel,China,1165.8050880414326
1933,nickel,RoW,78546.35096780912
1934,tin,EU27,7013.410605252003
1934,tin,China,13259.11826307213
1934,tin,RoW,112036.89749930688
1934,zinc,EU27,206213.97542317648
1934,zinc,China,14789.817049249656
1934,zinc,RoW,515380.60681703227
1934,nickel,EU27,3838.1159929659802
1934,nickel,China,1224.1622788779318
1934,nickel,RoW,82478.17837185644
1935,tin,EU27,7091.759595271733
1935,tin,China,13407.239994842108
1935,tin,RoW,113288.49650841685
1935,zinc,EU27,217145.8493916283
1935,zinc,China,15573.859040909381
1935,zinc,RoW,542702.1102599788
1935,nickel,EU27,4030.242163757042
1935,nickel,China,1285.440679921233
1935,nickel,RoW,86606.82289782906
1936,tin,EU27,7170.98384621409
1936,tin,China,13557.016440521958
1936,tin,RoW,114554.07751912244
1936,zinc,EU27,228657.24697489265
1936,zinc,China,16399.46488982567
1936,zinc,RoW,571471.9890211063
1936,nickel,EU27,4231.985674297732
1936,nickel,China,1349.7865194073074
1936,nickel,RoW,90942.13670237122
1937,tin,EU27,7251.093135890918
1937,tin,China,13708.466085435142
1937,tin,RoW,115833.79672870986
1937,zinc,EU27,240778.89004381213
1937,zinc,China,17268.837991031476
1937,zinc,RoW,601767.024785094
1937,nickel,EU27,4443.827943769408
1937,nickel,China,1417.3533453798386
1937,nickel,RoW,95494.4651156357
1938,tin,EU27,7332.09735134504
1938,tin,China,13861.607621410418
1938,tin,RoW,117127.81207939374
1938,zinc,EU27,253543.129105792
1938,zinc,China,18184.298546564467
1938,zinc,RoW,633668.0696091466
1938,nickel,EU27,4666.274489953897
1938,nickel,China,1488.3023921008823
1938,nickel,RoW,100274.67132827538
1939,tin,EU27,7414.006490070505
1939,tin,China,14016.45994908877
1939,tin,RoW,118436.28327781029
1939,zinc,EU27,266984.0296425453
1939,zinc,China,19148.289757673247
1939,zinc,RoW,667260.261702742
1939,nickel,EU27,4899.85613554717
1939,nickel,China,1562.8029648031034
1939,nickel,RoW,105294.16231420205
1940,tin,EU27,7496.830661246475
1940,tin,China,14173.042180256121
1940,tin,RoW,119759.37181472816
1940,zinc,EU27,281137.4630247994
1940,zinc,China,20163.384345286508
1940,zinc,RoW,702633.2526463554
1940,nickel,EU27,5145.130274857975
1940,nickel,China,1641.032843701711
1940,nickel,RoW,110564.91605097153
1941,tin,EU27,7580.580086984896
1941,tin,China,14331.373640202091
1941,tin,RoW,121097.24098497964
1941,zinc,EU27,296041.2022465979
1941,zinc,China,21232.291416147196
1941,zinc,RoW,739881.4466555672
1941,nickel,EU27,5402.682203914118
1941,nickel,China,1723.178708230191
1941,nickel,RoW,116099.51010275078
1942,tin,EU27,7665.265103592105
1942,tin,China,14491.473870105125
1942,tin,RoW,122450.05590761428
1942,zinc,EU27,311735.0227346977
1942,zinc,China,22357.863692936127
1942,zinc,RoW,779104.2525291083
1942,nickel,EU27,5673.126517150441
1942,nickel,China,1809.4365825121808
1942,nickel,RoW,121911.15163407469
1943,tin,EU27,7750.896162844531
1943,tin,China,14653.362629444242
1943,tin,RoW,123817.98354627794
1943,zinc,EU27,328260.80850210186
1943,zinc,China,23543.105127680967
1943,zinc,RoW,820406.3489532473
1943,nickel,EU27,5957.1085740113795
1943,nickel,China,1900.0123031325165
1943,nickel,RoW,128013.70892601395
1944,tin,EU27,7837.483833278644
1944,tin,China,14817.059898437743
1944,tin,RoW,125201.19272981923
1944,zinc,EU27,345662.663929034
1944,zinc,China,24791.17891876939
1944,zinc,RoW,863897.9638705676
1944,nickel,EU27,6255.306038967867
1944,nickel,China,1995.1220103236903
1944,nickel,RoW,134421.74446996071
1945,tin,EU27,7925.038801495322
1945,tin,China,14982.585880509165
1945,tin,RoW,126599.85417312634
1945,zinc,EU27,363987.03146967746
1945,zinc,China,26105.415952962496
1945,zinc,RoW,909695.1686587245
1945,nickel,EU27,6568.430498623494
1945,nickel,China,2094.9926637398316
1945,nickel,RoW,141150.5497180039
1946,tin,EU27,8013.571873478782
1946,tin,China,15149.961004780758
1946,tin,RoW,128014.14049819646
1946,zinc,EU27,383282.81559881754
1946,zinc,China,27489.323694938565
1946,zinc,RoW,957920.1879042871
1946,nickel,EU27,6897.229159768839
1946,nickel,China,2199.8625840490026
1946,nickel,RoW,148216.18157281837
1947,tin,EU27,8103.09397593025
1947,tin,China,15319.205928594858
1947,tin,RoW,129444.22625544082
1947,zinc,EU27,403601.5133291786
1947,zinc,China,28946.595548091875
1947,zinc,RoW,1008701.7255984021
1947,nickel,EU27,7242.486632435998
1947,nickel,China,2309.9820216362064
1947,nickel,RoW,155635.50070414372
1948,tin,EU27,8193.616157616529
1948,tin,China,15490.341540063386
1948,tin,RoW,130890.2879452276
1948,zinc,EU27,424997.35164778325
1948,zinc,China,30481.12071156886
1948,zinc,RoW,1062175.308624833
1948,nickel,EU27,7605.026802208222
1948,nickel,China,2425.613753774191
1948,nickel,RoW,163426.2117832869
1949,tin,EU27,8285.14959073363
1949,tin,China,15663.388960645865
1949,tin,RoW,132352.50403966542
1949,zinc,EU27,447527.4322381271
1949,zinc,China,32096.99455984823
1949,zinc,RoW,1118483.6484570857
1949,nickel,EU27,7985.714796252545
1949,nickel,China,2547.0337116870937
1949,nickel,RoW,171606.90573166028
1950,tin,EU27,8377.705572285638
1950,tin,China,15838.369547756194
1950,tin,RoW,133831.0550046303
1950,zinc,EU27,471251.8838744065
1950,zinc,China,33798.529572566425
1950,zinc,RoW,1177777.0220299265
1950,nickel,EU27,8385.459047766915
1950,nickel,China,2674.531639003258
1950,nickel,RoW,180197.10408417234
1951,tin,EU27,8471.295525478985
1951,tin,China,16015.30489739859
1951,tin,RoW,135326.12332203862
1951,zinc,EU27,496234.02289451234
1951,zinc,China,35590.26684375799
1951,zinc,RoW,1240213.672801766
1951,nickel,EU27,8805.213463768225
1951,nickel,China,2808.411783168508
1951,nickel,RoW,189217.3055733349
1952,tin,EU27,8565.931001132287
1952,tin,China,16194.216846832947
1952,tin,RoW,136837.89351236902
1952,zinc,EU27,522540.52218006435
1952,zinc,China,37476.98820122717
1952,zinc,RoW,1305960.233078281
1952,nickel,EU27,9245.979701394195
1952,nickel,China,2948.993621469778
1952,nickel,RoW,198689.0350452506
1953,tin,EU27,8661.623679101951
1953,tin,China,16375.127477269973
1953,tin,RoW,138366.5521574358
1953,zinc,EU27,550241.5890944625
1953,zinc,China,39463.728968395
1953,zinc,RoW,1375192.1687243707
1953,nickel,EU27,9708.809558151079
1953,nickel,China,3096.6126234016133
1953,nickel,RoW,208634.89482420837
1954,tin,EU27,8758.385369723692
1954,tin,China,16558.05911659645
1954,tin,RoW,139912.28792341668
1954,zinc,EU27,579411.1528538411
1954,zinc,China,41555.79140268114
1954,zinc,RoW,1448094.2474513156
1954,nickel,EU27,10194.80748181095
1954,nickel,China,3251.621051194766
1954,nickel,RoW,219078.61864845763
1955,tin,EU27,8856.228015270148
1955,tin,China,16743.034342130915
1955,tin,RoW,141475.29158413783
1955,zinc,EU27,610127.0618309863
1955,zinc,China,43758.758846284996
1955,zinc,RoW,1524861.0319289046
1955,nickel,EU27,10705.133205948012
1955,nickel,China,3414.3888004171886
