year,material,region,value
2000,tin,China,110200.0
2000,tin,RoW,141969.0
2000,zinc,EU27,2252313.0
2000,zinc,China,1957000.0
2000,zinc,RoW,4860771.0
2000,nickel,EU27,85155.0
2000,nickel,China,50900.0
2000,nickel,RoW,962554.0
2001,tin,EU27,8500.0
2001,tin,China,104900.0
2001,tin,RoW,167295.0
2001,zinc,EU27,2326542.0
2001,zinc,China,2037600.0
2001,zinc,RoW,4936923.0
2001,nickel,EU27,86611.0
2001,nickel,China,49700.0
2001,nickel,RoW,1033011.0
2002,tin,EU27,8900.0
2002,tin,China,81800.0
2002,tin,RoW,173728.0
2002,zinc,EU27,2348021.0
2002,zinc,China,2155100.0
2002,zinc,RoW,5201401.0
2002,nickel,EU27,87022.0
2002,nickel,China,52400.0
2002,nickel,RoW,1050896.0
2003,tin,EU27,7700.0
2003,tin,China,98100.0
2003,tin,RoW,169482.0
2003,zinc,EU27,2313484.0
2003,zinc,China,2318500.0
2003,zinc,RoW,5260655.0
2003,nickel,EU27,81359.0
2003,nickel,China,64700.0
2003,nickel,RoW,1071511.0
2004,tin,EU27,8900.0
2004,tin,China,115300.0
2004,tin,RoW,188890.0
2004,zinc,EU27,2376191.0
2004,zinc,China,2719500.0
2004,zinc,RoW,5468182.0
2004,nickel,EU27,81099.0
2004,nickel,China,72600.0
2004,nickel,RoW,1103040.0
2005,tin,EU27,7700.0
2005,tin,China,121800.0
2005,tin,RoW,204100.0
2005,zinc,EU27,2184499.0
2005,zinc,China,2776100.0
2005,zinc,RoW,5472758.0
2005,nickel,EU27,72078.0
2005,nickel,China,97800.0
2005,nickel,RoW,1125097.0
2006,tin,EU27,8000.0
2006,tin,China,132100.0
2006,tin,RoW,186902.0
2006,zinc,EU27,2101083.0
2006,zinc,China,3162700.0
2006,zinc,RoW,5675491.0
2006,nickel,EU27,79769.0
2006,nickel,China,136600.0
2006,nickel,RoW,1134997.0
2007,tin,EU27,8400.0
2007,tin,China,148800.0
2007,tin,RoW,178208.0
2007,zinc,EU27,2126720.0
2007,zinc,China,3742600.0
2007,zinc,RoW,5779252.0
2007,nickel,EU27,89368.0
2007,nickel,China,199300.0
2007,nickel,RoW,1139927.0
2008,tin,EU27,9200.0
2008,tin,China,139900.0
2008,tin,RoW,177162.0
2008,zinc,EU27,2088384.0
2008,zinc,China,4042300.0
2008,zinc,RoW,5951512.0
2008,nickel,EU27,82803.0
2008,nickel,China,200300.0
2008,nickel,RoW,1120376.0
2009,tin,EU27,8700.0
2009,tin,China,140400.0
2009,tin,RoW,169063.0
2009,zinc,EU27,1821249.0
2009,zinc,China,4286300.0
2009,zinc,RoW,5588987.0
2009,nickel,EU27,65025.0
2009,nickel,China,253800.0
2009,nickel,RoW,1019075.0
2010,tin,EU27,10548.0
2010,tin,China,149000.0
2010,tin,RoW,192300.0
2010,zinc,EU27,2009844.0
2010,zinc,China,5208900.0
2010,zinc,RoW,5960115.0
2010,nickel,EU27,78232.0
2010,nickel,China,332300.0
2010,nickel,RoW,1058370.0
2011,tin,EU27,10090.0
2011,tin,China,155499.0
2011,tin,RoW,198997.0
2011,zinc,EU27,2017052.0
2011,zinc,China,5212200.0
2011,zinc,RoW,6119490.0
2011,nickel,EU27,83403.0
2011,nickel,China,435200.0
2011,nickel,RoW,1106485.0
2012,tin,EU27,12725.0
2012,tin,China,147863.0
2012,tin,RoW,197308.0
2012,zinc,EU27,1943342.0
2012,zinc,China,4881200.0
2012,zinc,RoW,6007379.0
2012,nickel,EU27,79445.0
2012,nickel,China,519200.0
2012,nickel,RoW,1208725.0
2013,tin,EU27,12246.0
2013,tin,China,159601.0
2013,tin,RoW,174290.0
2013,zinc,EU27,1960586.0
2013,zinc,China,5279600.0
2013,zinc,RoW,5981173.0
2013,nickel,EU27,75168.0
2013,nickel,China,693500.0
2013,nickel,RoW,1196613.0
2014,tin,EU27,11981.0
2014,tin,China,187094.0
2014,tin,RoW,192722.0
2014,zinc,EU27,2059417.0
2014,zinc,China,5806970.0
2014,zinc,RoW,5906027.0
2014,nickel,EU27,71011.0
2014,nickel,China,690500.0
2014,nickel,RoW,1218178.0
2015,tin,EU27,10847.0
2015,tin,China,167204.0
2015,tin,RoW,170429.0
2015,zinc,EU27,2073512.0
2015,zinc,China,6115928.0
2015,zinc,RoW,5951836.0
2015,nickel,EU27,85862.0
2015,nickel,China,600000.0
2015,nickel,RoW,1311135.0
2016,tin,EU27,11377.0
2016,tin,China,182498.0
2016,tin,RoW,168186.0
2016,zinc,EU27,2003110.0
2016,zinc,China,6195962.0
2016,zinc,RoW,5872728.0
2016,nickel,EU27,108565.0
2016,nickel,China,573400.0
2016,nickel,RoW,1345070.0
2017,tin,EU27,13032.0
2017,tin,China,178400.0
2017,tin,RoW,177656.0
2017,zinc,EU27,1993754.0
2017,zinc,China,6143900.0
2017,zinc,RoW,5755321.0
2017,nickel,EU27,106281.0
2017,nickel,China,670000.0
2017,nickel,RoW,1421532.0
2018,tin,EU27,13146.0
2018,tin,China,177407.0
2018,tin,RoW,182492.0
2018,zinc,EU27,2050518.0
2018,zinc,China,5607103.0
2018,zinc,RoW,5721334.0
2018,nickel,EU27,112711.0
2018,nickel,China,705000.0
2018,nickel,RoW,1435935.0
2019,tin,EU27,13395.0
2019,tin,China,182772.0
2019,tin,RoW,172270.0
2019,zinc,EU27,1999300.0
2019,zinc,China,6236423.0
2019,zinc,RoW,5730028.0
2019,nickel,EU27,109725.0
2019,nickel,China,806000.0
2019,nickel,RoW,1525766.0
2020,tin,EU27,12895.0
2020,tin,China,202910.0
2020,tin,RoW,134216.0
2020,zinc,EU27,2027598.0
2020,zinc,China,6424876.0
2020,zinc,RoW,5744814.0
2020,nickel,EU27,104249.0
2020,nickel,China,745000.0
2020,nickel,RoW,1713248.0
2021,tin,EU27,14615.0
2021,tin,China,200488.0
2021,tin,RoW,170814.0
2021,zinc,EU27,2112503.0
2021,zinc,China,6561000.0
2021,zinc,RoW,5822597.0
2021,nickel,EU27,81913.0
2021,nickel,China,669000.0
2021,nickel,RoW,1931057.0
2022,tin,EU27,12475.0
2022,tin,China,200000.0
2022,tin,RoW,152347.0
2022,zinc,EU27,1835600.0
2022,zinc,China,6802000.0
2022,zinc,RoW,5620931.0
2022,nickel,EU27,101405.0
2022,nickel,China,850000.0
2022,nickel,RoW,2179840.0
2023,tin,EU27,13298.0
2023,tin,China,198000.0
2023,tin,RoW,172859.0
2023,zinc,EU27,1720655.0
2023,zinc,China,7152000.0
2023,zinc,RoW,5623129.0
2023,nickel,EU27,99415.0
2023,nickel,China,970000.0
2023,nickel,RoW,2343313.0
2024,tin,EU27,
2024,tin,China,
2024,tin,RoW,
2024,zinc,EU27,
2024,zinc,China,
2024,zinc,RoW,
2024,nickel,EU27,
2024,nickel,China,
2024,nickel,RoW,
2025,tin,EU27,
2025,tin,China,
2025,tin,RoW,
2025,zinc,EU27,
2025,zinc,China,
2025,zinc,RoW,
2025,nickel,EU27,
2025,nickel,China,
2025,nickel,RoW,
2026,tin,EU27,
2026,tin,China,
2026,tin,RoW,
2026,zinc,EU27,
2026,zinc,China,
2026,zinc,RoW,
2026,nickel,EU27,
2026,nickel,China,
2026,nickel,RoW,
2027,tin,EU27,
2027,tin,China,
2027,tin,RoW,
2027,zinc,EU27,
2027,zinc,China,
2027,zinc,RoW,
2027,nickel,EU27,
2027,nickel,China,
2027,nickel,RoW,
2028,tin,EU27,
2028,tin,China,
2028,tin,RoW,
2028,zinc,EU27,
2028,zinc,China,
2028,zinc,RoW,
2028,nickel,EU27,
2028,nickel,China,
2028,nickel,RoW,
2029,tin,EU27,
2029,tin,China,
2029,tin,RoW,
2029,zinc,EU27,
2029,zinc,China,
2029,zinc,RoW,
2029,nickel,EU27,
2029,nickel,China,
2029,nickel,RoW,
2030,tin,EU27,
2030,tin,China,
2030,tin,RoW,
2030,zinc,EU27,
2030,zinc,China,
2030,zinc,RoW,
2030,nickel,EU27,
2030,nickel,China,
2030,nickel,RoW,
2031,tin,EU27,
2031,tin,China,
2031,tin,RoW,
2031,zinc,EU27,
2031,zinc,China,
2031,zinc,RoW,
2031,nickel,EU27,
2031,nickel,China,
2031,nickel,RoW,
2032,tin,EU27,
2032,tin,China,
2032,tin,RoW,
2032,zinc,EU27,
2032,zinc,China,
2032,zinc,RoW,
2032,nickel,EU27,
2032,nickel,China,
2032,nickel,RoW,
2033,tin,EU27,
2033,tin,China,
2033,tin,RoW,
2033,zinc,EU27,
2033,zinc,China,
2033,zinc,RoW,
2033,nickel,EU27,
2033,nickel,China,
2033,nickel,RoW,
2034,tin,EU27,
2034,tin,China,
2034,tin,RoW,
2034,zinc,EU27,
2034,zinc,China,
2034,zinc,RoW,
2034,nickel,EU27,
2034,nickel,China,
2034,nickel,RoW,
2035,tin,EU27,
2035,tin,China,
2035,tin,RoW,
2035,zinc,EU27,
2035,zinc,China,
2035,zinc,RoW,
2035,nickel,EU27,
2035,nickel,China,
2035,nickel,RoW,
2036,tin,EU27,
2036,tin,China,
2036,tin,RoW,
2036,zinc,EU27,
2036,zinc,China,
2036,zinc,RoW,
2036,nickel,EU27,
2036,nickel,China,
2036,nickel,RoW,
2037,tin,EU27,
2037,tin,China,
2037,tin,RoW,
2037,zinc,EU27,
2037,zinc,China,
2037,zinc,RoW,
2037,nickel,EU27,
2037,nickel,China,
2037,nickel,RoW,
2038,tin,EU27,
2038,tin,China,
2038,tin,RoW,
2038,zinc,EU27,
2038,zinc,China,
2038,zinc,RoW,
2038,nickel,EU27,
2038,nickel,China,
2038,nickel,RoW,
2039,tin,EU27,
2039,tin,China,
2039,tin,RoW,
2039,zinc,EU27,
2039,zinc,China,
2039,zinc,RoW,
2039,nickel,EU27,
2039,nickel,China,
2039,nickel,RoW,
2040,tin,EU27,
2040,tin,China,
2040,tin,RoW,
2040,zinc,EU27,
2040,zinc,China,
2040,zinc,RoW,
2040,nickel,EU27,
2040,nickel,China,
2040,nickel,RoW,
2041,tin,EU27,
2041,tin,China,
2041,tin,RoW,
2041,zinc,EU27,
2041,zinc,China,
2041,zinc,RoW,
2041,nickel,EU27,
2041,nickel,China,
2041,nickel,RoW,
2042,tin,EU27,
2042,tin,China,
2042,tin,RoW,
2042,zinc,EU27,
2042,zinc,China,
2042,zinc,RoW,
2042,nickel,EU27,
2042,nickel,China,
2042,nickel,RoW,
2043,tin,EU27,
2043,tin,China,
2043,tin,RoW,
2043,zinc,EU27,
2043,zinc,China,
2043,zinc,RoW,
2043,nickel,EU27,
2043,nickel,China,
2043,nickel,RoW,
2044,tin,EU27,
2044,tin,China,
2044,tin,RoW,
2044,zinc,EU27,
2044,zinc,China,
2044,zinc,RoW,
2044,nickel,EU27,
2044,nickel,China,
2044,nickel,RoW,
2045,tin,EU27,
2045,tin,China,
2045,tin,RoW,
2045,zinc,EU27,
2045,zinc,China,
2045,zinc,RoW,
2045,nickel,EU27,
2045,nickel,China,
2045,nickel,RoW,
2046,tin,EU27,
2046,tin,China,
2046,tin,RoW,
2046,zinc,EU27,
2046,zinc,China,
2046,zinc,RoW,
2046,nickel,EU27,
2046,nickel,China,
2046,nickel,RoW,
2047,tin,EU27,
2047,tin,China,
2047,tin,RoW,
2047,zinc,EU27,
2047,zinc,China,
2047,zinc,RoW,
2047,nickel,EU27,
2047,nickel,China,
2047,nickel,RoW,
2048,tin,EU27,
2048,tin,China,
2048,tin,RoW,
2048,zinc,EU27,
2048,zinc,China,
2048,zinc,RoW,
2048,nickel,EU27,
2048,nickel,China,
2048,nickel,RoW,
2049,tin,EU27,
2049,tin,China,
2049,tin,RoW,
2049,zinc,EU27,
2049,zinc,China,
2049,zinc,RoW,
2049,nickel,EU27,
2049,nickel,China,
2049,nickel,RoW,
2050,tin,EU27,
2050,tin,China,
2050,tin,RoW,
2050,zinc,EU27,
2050,zinc,China,
2050,zinc,RoW,
2050,nickel,EU27,
2050,nickel,China,
2050,nickel,RoW,
2051,tin,EU27,
2051,tin,China,
2051,tin,RoW,
2051,zinc,EU27,
2051,zinc,China,
2051,zinc,RoW,
2051,nickel,EU27,
2051,nickel,China,
2051,nickel,RoW,
2052,tin,EU27,
2052,tin,China,
2052,tin,RoW,
2052,zinc,EU27,
2052,zinc,China,
2052,zinc,RoW,
2052,nickel,EU27,
2052,nickel,China,
2052,nickel,RoW,
2053,tin,EU27,
2053,tin,China,
2053,tin,RoW,
2053,zinc,EU27,
2053,zinc,China,
2053,zinc,RoW,
2053,nickel,EU27,
2053,nickel,China,
2053,nickel,RoW,
2054,tin,EU27,
2054,tin,China,
2054,tin,RoW,
2054,zinc,EU27,
2054,zinc,China,
2054,zinc,RoW,
2054,nickel,EU27,
2054,nickel,China,
2054,nickel,RoW,
2055,tin,EU27,
2055,tin,China,
2055,tin,RoW,
2055,zinc,EU27,
2055,zinc,China,
2055,zinc,RoW,
2055,nickel,EU27,
2055,nickel,China,
2055,nickel,RoW,
2056,tin,EU27,
2056,tin,China,
2056,tin,RoW,
2056,zinc,EU27,
2056,zinc,China,
2056,zinc,RoW,
2056,nickel,EU27,
2056,nickel,China,
2056,nickel,RoW,
2057,tin,EU27,
2057,tin,China,
2057,tin,RoW,
2057,zinc,EU27,
2057,zinc,China,
2057,zinc,RoW,
2057,nickel,EU27,
2057,nickel,China,
2057,nickel,RoW,
2058,tin,EU27,
2058,tin,China,
2058,tin,RoW,
2058,zinc,EU27,
2058,zinc,China,
2058,zinc,RoW,
2058,nickel,EU27,
2058,nickel,China,
2058,nickel,RoW,
2059,tin,EU27,
2059,tin,China,
2059,tin,RoW,
2059,zinc,EU27,
2059,zinc,China,
2059,zinc,RoW,
2059,nickel,EU27,
2059,nickel,China,
2059,nickel,RoW,
2060,tin,EU27,
2060,tin,China,
2060,tin,RoW,
2060,zinc,EU27,
2060,zinc,China,
2060,zinc,RoW,
2060,nickel,EU27,
2060,nickel,China,
2060,nickel,RoW,
2061,tin,EU27,
2061,tin,China,
2061,tin,RoW,
2061,zinc,EU27,
2061,zinc,China,
2061,zinc,RoW,
2061,nickel,EU27,
2061,nickel,China,
2061,nickel,RoW,
2062,tin,EU27,
2062,tin,China,
2062,tin,RoW,
2062,zinc,EU27,
2062,zinc,China,
2062,zinc,RoW,
2062,nickel,EU27,
2062,nickel,China,
2062,nickel,RoW,
2063,tin,EU27,
2063,tin,China,
2063,tin,RoW,
2063,zinc,EU27,
2063,zinc,China,
2063,zinc,RoW,
2063,nickel,EU27,
2063,nickel,China,
2063,nickel,RoW,
2064,tin,EU27,
2064,tin,China,
2064,tin,RoW,
2064,zinc,EU27,
2064,zinc,China,
2064,zinc,RoW,
2064,nickel,EU27,
2064,nickel,China,
2064,nickel,RoW,
2065,tin,EU27,
2065,tin,China,
2065,tin,RoW,
2065,zinc,EU27,
2065,zinc,China,
2065,zinc,RoW,
2065,nickel,EU27,
2065,nickel,China,
2065,nickel,RoW,
2066,tin,EU27,
2066,tin,China,
2066,tin,RoW,
2066,zinc,EU27,
2066,zinc,China,
2066,zinc,RoW,
2066,nickel,EU27,
2066,nickel,China,
2066,nickel,RoW,
2067,tin,EU27,
2067,tin,China,
2067,tin,RoW,
2067,zinc,EU27,
2067,zinc,China,
2067,zinc,RoW,
2067,nickel,EU27,
2067,nickel,China,
2067,nickel,RoW,
2068,tin,EU27,
2068,tin,China,
2068,tin,RoW,
2068,zinc,EU27,
2068,zinc,China,
2068,zinc,RoW,
2068,nickel,EU27,
2068,nickel,China,
2068,nickel,RoW,
2069,tin,EU27,
2069,tin,China,
2069,tin,RoW,
2069,zinc,EU27,
2069,zinc,China,
2069,zinc,RoW,
2069,nickel,EU27,
2069,nickel,China,
2069,nickel,RoW,
2070,tin,EU27,
2070,tin,China,
2070,tin,RoW,
2070,zinc,EU27,
2070,zinc,China,
2070,zinc,RoW,
2070,nickel,EU27,
2070,nickel,China,
2070,nickel,RoW,
2071,tin,EU27,
2071,tin,China,
2071,tin,RoW,
2071,zinc,EU27,
2071,zinc,China,
2071,zinc,RoW,
2071,nickel,EU27,
2071,nickel,China,
2071,nickel,RoW,
2072,tin,EU27,
2072,tin,China,
2072,tin,RoW,
2072,zinc,EU27,
2072,zinc,China,
2072,zinc,RoW,
2072,nickel,EU27,
2072,nickel,China,
2072,nickel,RoW,
2073,tin,EU27,
2073,tin,China,
2073,tin,RoW,
2073,zinc,EU27,
2073,zinc,China,
2073,zinc,RoW,
2073,nickel,EU27,
2073,nickel,China,
2073,nickel,RoW,
2074,tin,EU27,
2074,tin,China,
2074,tin,RoW,
2074,zinc,EU27,
2074,zinc,China,
2074,zinc,RoW,
2074,nickel,EU27,
2074,nickel,China,
2074,nickel,RoW,
2075,tin,EU27,
2075,tin,China,
2075,tin,RoW,
2075,zinc,EU27,
2075,zinc,China,
2075,zinc,RoW,
2075,nickel,EU27,
2075,nickel,China,
2075,nickel,RoW,
2076,tin,EU27,
2076,tin,China,
2076,tin,RoW,
2076,zinc,EU27,
2076,zinc,China,
2076,zinc,RoW,
2076,nickel,EU27,
2076,nickel,China,
2076,nickel,RoW,
2077,tin,EU27,
2077,tin,China,
2077,tin,RoW,
2077,zinc,EU27,
2077,zinc,China,
2077,zinc,RoW,
2077,nickel,EU27,
2077,nickel,China,
2077,nickel,RoW,
2078,tin,EU27,
2078,tin,China,
2078,tin,RoW,
2078,zinc,EU27,
2078,zinc,China,
2078,zinc,RoW,
2078,nickel,EU27,
2078,nickel,China,
2078,nickel,RoW,
2079,tin,EU27,
2079,tin,China,
2079,tin,RoW,
2079,zinc,EU27,
2079,zinc,China,
2079,zinc,RoW,
2079,nickel,EU27,
2079,nickel,China,
2079,nickel,RoW,
2080,tin,EU27,
2080,tin,China,
2080,tin,RoW,
2080,zinc,EU27,
2080,zinc,China,
2080,zinc,RoW,
2080,nickel,EU27,
2080,nickel,China,
2080,nickel,RoW,
2081,tin,EU27,
2081,tin,China,
2081,tin,RoW,
2081,zinc,EU27,
2081,zinc,China,
2081,zinc,RoW,
2081,nickel,EU27,
2081,nickel,China,
2081,nickel,RoW,
2082,tin,EU27,
2082,tin,China,
2082,tin,RoW,
2082,zinc,EU27,
2082,zinc,China,
2082,zinc,RoW,
2082,nickel,EU27,
2082,nickel,China,
2082,nickel,RoW,
2083,tin,EU27,
2083,tin,China,
2083,tin,RoW,
2083,zinc,EU27,
2083,zinc,China,
2083,zinc,RoW,
2083,nickel,EU27,
2083,nickel,China,
2083,nickel,RoW,
2084,tin,EU27,
2084,tin,China,
2084,tin,RoW,
2084,zinc,EU27,
2084,zinc,China,
2084,zinc,RoW,
2084,nickel,EU27,
2084,nickel,China,
2084,nickel,RoW,
2085,tin,EU27,
2085,tin,China,
2085,tin,RoW,
2085,zinc,EU27,
2085,zinc,China,
2085,zinc,RoW,
2085,nickel,EU27,
2085,nickel,China,
2085,nickel,RoW,
2086,tin,EU27,
2086,tin,China,
2086,tin,RoW,
2086,zinc,EU27,
2086,zinc,China,
2086,zinc,RoW,
2086,nickel,EU27,
2086,nickel,China,
2086,nickel,RoW,
2087,tin,EU27,
2087,tin,China,
2087,tin,RoW,
2087,zinc,EU27,
2087,zinc,China,
2087,zinc,RoW,
2087,nickel,EU27,
2087,nickel,China,
2087,nickel,RoW,
2088,tin,EU27,
2088,tin,China,
2088,tin,RoW,
2088,zinc,EU27,
2088,zinc,China,
2088,zinc,RoW,
2088,nickel,EU27,
2088,nickel,China,
2088,nickel,RoW,
2089,tin,EU27,
2089,tin,China,
2089,tin,RoW,
2089,zinc,EU27,
2089,zinc,China,
2089,zinc,RoW,
2089,nickel,EU27,
2089,nickel,China,
2089,nickel,RoW,
2090,tin,EU27,
2090,tin,China,
2090,tin,RoW,
2090,zinc,EU27,
2090,zinc,China,
2090,zinc,RoW,
2090,nickel,EU27,
2090,nickel,China,
2090,nickel,RoW,
2091,tin,EU27,
2091,tin,China,
2091,tin,RoW,
2091,zinc,EU27,
2091,zinc,China,
2091,zinc,RoW,
2091,nickel,EU27,
2091,nickel,China,
2091,nickel,RoW,
2092,tin,EU27,
2092,tin,China,
2092,tin,RoW,
2092,zinc,EU27,
2092,zinc,China,
2092,zinc,RoW,
2092,nickel,EU27,
2092,nickel,China,
2092,nickel,RoW,
2093,tin,EU27,
2093,tin,China,
2093,tin,RoW,
2093,zinc,EU27,
2093,zinc,China,
2093,zinc,RoW,
2093,nickel,EU27,
2093,nickel,China,
2093,nickel,RoW,
2094,tin,EU27,
2094,tin,China,
2094,tin,RoW,
2094,zinc,EU27,
2094,zinc,China,
2094,zinc,RoW,
2094,nickel,EU27,
2094,nickel,China,
2094,nickel,RoW,
2095,tin,EU27,
2095,tin,China,
2095,tin,RoW,
2095,zinc,EU27,
2095,zinc,China,
2095,zinc,RoW,
2095,nickel,EU27,
2095,nickel,China,
2095,nickel,RoW,
2096,tin,EU27,
2096,tin,China,
2096,tin,RoW,
2096,zinc,EU27,
2096,zinc,China,
2096,zinc,RoW,
2096,nickel,EU27,
2096,nickel,China,
2096,nickel,RoW,
2097,tin,EU27,
2097,tin,China,
2097,tin,RoW,
2097,zinc,EU27,
2097,zinc,China,
2097,zinc,RoW,
2097,nickel,EU27,
2097,nickel,China,
2097,nickel,RoW,
2098,tin,EU27,
2098,tin,China,
2098,tin,RoW,
2098,zinc,EU27,
2098,zinc,China,
2098,zinc,RoW,
2098,nickel,EU27,
2098,nickel,China,
2098,nickel,RoW,
2099,tin,EU27,
2099,tin,China,
2099,tin,RoW,
2099,zinc,EU27,
2099,zinc,China,
2099,zinc,RoW,
2099,nickel,EU27,
2099,nickel,China,
2099,nickel,RoW,
2100,tin,EU27,
2100,tin,China,
2100,tin,RoW,
2100,zinc,EU27,
2100,zinc,China,
2100,zinc,RoW,
2100,nickel,EU27,
2100,nickel,China,
2100,nickel,RoW,
